line_item_id,invoice_id,product_code,product_description,quantity,unit_price,amount,tax_rate,tax_amount,total_amount
ITEM00023601,INV0004721,PROD-7510,Cloud Subscription,5,30185.72,241485.74,18%,43467.43,284953.17
ITEM00023602,INV0004721,PROD-2176,Network Equipment,1,5218.72,52187.17,18%,9393.69,61580.86
ITEM00023603,INV0004721,PROD-6516,Consulting Services,6,45038.04,135114.11,18%,24320.54,159434.65
ITEM00023606,INV0004722,PROD-8129,Maintenance Agreement,2,302295.18,302295.18,12%,36275.42,338570.60
ITEM00023607,INV0004722,PROD-8302,Security Solution,8,23218.08,69654.24,12%,8358.51,78012.75
ITEM00023608,INV0004722,PROD-8969,Support Contract,8,10022.11,60132.67,12%,7215.92,67348.59
ITEM00023609,INV0004722,PROD-4532,Consulting Services,8,7211.73,28846.94,12%,3461.63,32308.57
ITEM00023610,INV0004722,PROD-1056,Software License,8,5979.09,29895.43,12%,3587.45,33482.88
ITEM00023611,INV0004723,PROD-1431,Software License,8,59550.54,476404.30,18%,85752.77,562157.07
ITEM00023616,INV0004724,PROD-2884,Hardware Appliance,3,9852.46,59114.74,12%,7093.77,66208.51
ITEM00023617,INV0004724,PROD-2584,Cloud Subscription,10,2156.10,12936.59,12%,1552.39,14488.98
ITEM00023618,INV0004724,PROD-6958,Network Equipment,7,3778.37,30226.98,12%,3627.24,33854.22
ITEM00023621,INV0004725,PROD-9263,Implementation Services,9,32160.28,96480.85,18%,17366.55,113847.40
ITEM00023622,INV0004725,PROD-5484,Support Contract,9,20325.61,81302.44,18%,14634.44,95936.88
ITEM00023623,INV0004725,PROD-9495,Network Equipment,3,18285.66,18285.66,18%,3291.42,21577.08
ITEM00023624,INV0004725,PROD-4677,Security Solution,5,9492.52,56955.12,18%,10251.92,67207.04
ITEM00023625,INV0004725,PROD-2017,Consulting Services,9,11122.86,55614.28,18%,10010.57,65624.85
ITEM00023626,INV0004726,PROD-7679,Maintenance Agreement,7,21563.69,150945.86,12%,18113.50,169059.36
ITEM00023627,INV0004726,PROD-5617,Software License,5,4940.00,49400.04,12%,5928.00,55328.04
ITEM00023628,INV0004726,PROD-3697,Maintenance Agreement,5,18966.87,170701.83,12%,20484.22,191186.05
ITEM00023651,INV0004731,PROD-1092,Cloud Subscription,4,3819.68,38196.75,12%,4583.61,42780.36
ITEM00023652,INV0004731,PROD-3584,Software License,9,5439.62,32637.70,12%,3916.52,36554.22
ITEM00023656,INV0004732,PROD-4743,Support Contract,2,5807.26,11614.52,28%,3252.07,14866.59
ITEM00023657,INV0004732,PROD-6375,Security Solution,10,1694.91,8474.57,28%,2372.88,10847.45
ITEM00023658,INV0004732,PROD-4346,Security Solution,4,1820.42,7281.68,28%,2038.87,9320.55
ITEM00023661,INV0004733,PROD-8696,Consulting Services,6,2088.05,20880.50,18%,3758.49,24638.99
ITEM00023662,INV0004733,PROD-6761,Consulting Services,6,1210.09,9680.72,18%,1742.53,11423.25
ITEM00023663,INV0004733,PROD-4563,Maintenance Agreement,2,2136.41,8545.62,18%,1538.21,10083.83
ITEM00023664,INV0004733,PROD-5735,Cloud Subscription,8,2910.40,29103.98,18%,5238.72,34342.70
ITEM00023701,INV0004741,PROD-3382,Hardware Appliance,7,26436.35,52872.70,28%,14804.36,67677.06
ITEM00023702,INV0004741,PROD-4066,Hardware Appliance,1,3423.13,17115.63,28%,4792.38,21908.01
ITEM00023703,INV0004741,PROD-4208,Maintenance Agreement,3,4391.99,13175.98,28%,3689.27,16865.25
ITEM00023706,INV0004742,PROD-4066,Security Solution,4,2333.21,18665.70,18%,3359.83,22025.53
ITEM00023707,INV0004742,PROD-3547,Implementation Services,7,2388.25,9552.99,18%,1719.54,11272.53
ITEM00023708,INV0004742,PROD-2893,Software License,6,476.97,953.94,18%,171.71,1125.65
ITEM00023709,INV0004742,PROD-8327,Implementation Services,3,828.27,4141.36,18%,745.44,4886.80
ITEM00023711,INV0004743,PROD-3282,Maintenance Agreement,10,3130.35,18782.12,18%,3380.78,22162.90
ITEM00023712,INV0004743,PROD-1910,Training Package,9,2027.38,20273.84,18%,3649.29,23923.13
ITEM00023713,INV0004743,PROD-5212,Consulting Services,8,4996.26,29977.57,18%,5395.96,35373.53
ITEM00023714,INV0004743,PROD-1871,Network Equipment,9,9114.88,18229.76,18%,3281.36,21511.12
ITEM00023716,INV0004744,PROD-9865,Consulting Services,9,15001.28,60005.11,18%,10800.92,70806.03
ITEM00023717,INV0004744,PROD-8591,Security Solution,4,1901.64,11409.84,18%,2053.77,13463.61
ITEM00023718,INV0004744,PROD-1222,Implementation Services,9,899.74,8097.63,18%,1457.57,9555.20
ITEM00023719,INV0004744,PROD-3583,Training Package,4,1446.12,4338.36,18%,780.90,5119.26
ITEM00023720,INV0004744,PROD-7222,Maintenance Agreement,5,6399.10,6399.10,18%,1151.84,7550.94
ITEM00023751,INV0004751,PROD-5636,Software License,1,5170.73,20682.91,18%,3722.92,24405.83
ITEM00023752,INV0004751,PROD-7533,Hardware Appliance,1,68371.00,68371.00,18%,12306.78,80677.78
ITEM00023756,INV0004752,PROD-4857,Maintenance Agreement,1,15732.59,31465.18,12%,3775.82,35241.00
ITEM00023757,INV0004752,PROD-6083,Software License,1,6400.38,12800.75,12%,1536.09,14336.84
ITEM00023758,INV0004752,PROD-9413,Maintenance Agreement,2,1002.75,9024.73,12%,1082.97,10107.70
ITEM00023761,INV0004753,PROD-7442,Support Contract,2,725.02,4350.10,18%,783.02,5133.12
ITEM00023762,INV0004753,PROD-4392,Maintenance Agreement,2,373.22,3732.19,18%,671.79,4403.98
ITEM00023763,INV0004753,PROD-4919,Software License,4,806.47,4032.35,18%,725.82,4758.17
ITEM00023764,INV0004753,PROD-5617,Implementation Services,8,812.14,1624.28,18%,292.37,1916.65
ITEM00023765,INV0004753,PROD-3243,Implementation Services,5,143.32,1289.88,18%,232.18,1522.06
ITEM00023766,INV0004754,PROD-6432,Support Contract,2,2793.22,13966.12,5%,698.31,14664.43
ITEM00023767,INV0004754,PROD-2199,Support Contract,8,408.03,3264.27,5%,163.21,3427.48
ITEM00023768,INV0004754,PROD-9434,Security Solution,7,3024.72,9074.16,5%,453.71,9527.87
ITEM00023769,INV0004754,PROD-7294,Software License,2,1003.92,4015.67,5%,200.78,4216.45
ITEM00023770,INV0004754,PROD-8999,Support Contract,6,515.06,2575.31,5%,128.77,2704.08
ITEM00023801,INV0004761,PROD-4639,Software License,3,27260.23,136301.17,18%,24534.21,160835.38
ITEM00023806,INV0004762,PROD-3046,Network Equipment,5,48813.28,244066.39,18%,43931.95,287998.34
ITEM00023807,INV0004762,PROD-7745,Maintenance Agreement,2,71242.85,142485.69,18%,25647.42,168133.11
ITEM00023808,INV0004762,PROD-2009,Hardware Appliance,3,18632.96,55898.88,18%,10061.80,65960.68
ITEM00023809,INV0004762,PROD-8329,Network Equipment,8,1382.46,13824.57,18%,2488.42,16312.99
ITEM00023810,INV0004762,PROD-7117,Hardware Appliance,4,2989.77,14948.83,18%,2690.79,17639.62
ITEM00023811,INV0004763,PROD-7091,Implementation Services,1,9109.92,54659.54,5%,2732.98,57392.52
ITEM00023812,INV0004763,PROD-7578,Consulting Services,8,9186.64,36746.55,5%,1837.33,38583.88
ITEM00023816,INV0004764,PROD-2615,Implementation Services,4,9183.01,64281.07,18%,11570.59,75851.66
ITEM00023817,INV0004764,PROD-1569,Software License,5,8412.67,84126.69,18%,15142.80,99269.49
ITEM00023818,INV0004764,PROD-7708,Network Equipment,2,4438.36,17753.46,18%,3195.62,20949.08
ITEM00023819,INV0004764,PROD-3680,Cloud Subscription,3,3897.85,38978.51,18%,7016.13,45994.64
ITEM00023821,INV0004765,PROD-7080,Support Contract,10,25408.31,50816.63,5%,2540.83,53357.46
ITEM00023822,INV0004765,PROD-6316,Network Equipment,10,3076.72,27690.45,5%,1384.52,29074.97
ITEM00023823,INV0004765,PROD-9660,Hardware Appliance,3,3297.59,6595.17,5%,329.76,6924.93
ITEM00023824,INV0004765,PROD-4293,Cloud Subscription,4,5147.82,10295.65,5%,514.78,10810.43
ITEM00023826,INV0004766,PROD-8550,Cloud Subscription,3,4188.39,20941.95,5%,1047.10,21989.05
ITEM00023827,INV0004766,PROD-3774,Cloud Subscription,6,45903.39,45903.39,5%,2295.17,48198.56
ITEM00023831,INV0004767,PROD-2833,Cloud Subscription,7,93659.06,468295.28,12%,56195.43,524490.71
ITEM00023851,INV0004771,PROD-6695,Support Contract,3,33905.47,203432.85,12%,24411.94,227844.79
ITEM00023852,INV0004771,PROD-5474,Hardware Appliance,3,481316.92,962633.85,12%,115516.06,1078149.91
ITEM00023853,INV0004771,PROD-3500,Implementation Services,6,77713.71,621709.70,12%,74605.16,696314.86
ITEM00023856,INV0004772,PROD-9670,Support Contract,5,40195.21,160780.82,18%,28940.55,189721.37
ITEM00023857,INV0004772,PROD-2051,Software License,9,26990.06,242910.58,18%,43723.90,286634.48
ITEM00023858,INV0004772,PROD-4997,Maintenance Agreement,1,15528.28,62113.13,18%,11180.36,73293.49
ITEM00023859,INV0004772,PROD-5698,Security Solution,6,230557.80,461115.61,18%,83000.81,544116.42
ITEM00023861,INV0004773,PROD-1082,Cloud Subscription,8,186246.14,1303722.96,18%,234670.13,1538393.09
ITEM00023866,INV0004774,PROD-8808,Network Equipment,8,236611.70,1183058.49,18%,212950.53,1396009.02
ITEM00023867,INV0004774,PROD-4885,Implementation Services,1,116947.31,584736.54,18%,105252.58,689989.12
ITEM00023871,INV0004775,PROD-3537,Cloud Subscription,2,1201786.77,1201786.77,12%,144214.41,1346001.18
ITEM00023876,INV0004776,PROD-8395,Cloud Subscription,6,45925.39,367403.08,12%,44088.37,411491.45
ITEM00023901,INV0004781,PROD-6571,Hardware Appliance,8,14447.00,86681.99,18%,15602.76,102284.75
ITEM00023902,INV0004781,PROD-1480,Support Contract,2,44373.03,310611.23,18%,55910.02,366521.25
ITEM00023903,INV0004781,PROD-3479,Implementation Services,6,207012.52,414025.04,18%,74524.51,488549.55
ITEM00023906,INV0004782,PROD-9057,Cloud Subscription,1,151448.99,757244.97,12%,90869.40,848114.37
ITEM00023907,INV0004782,PROD-6231,Support Contract,4,212401.69,849606.76,12%,101952.81,951559.57
ITEM00023911,INV0004783,PROD-4791,Software License,10,77807.34,700266.05,12%,84031.93,784297.98
ITEM00023916,INV0004784,PROD-9274,Consulting Services,2,611060.83,1222121.67,12%,146654.60,1368776.27
ITEM00023921,INV0004785,PROD-2128,Network Equipment,8,177805.89,355611.79,18%,64010.12,419621.91
ITEM00023951,INV0004791,PROD-6339,Support Contract,10,18223.58,54670.75,18%,9840.73,64511.48
ITEM00023952,INV0004791,PROD-3560,Implementation Services,6,13562.33,67811.65,18%,12206.10,80017.75
ITEM00023953,INV0004791,PROD-5986,Software License,2,19054.43,133381.01,18%,24008.58,157389.59
ITEM00023954,INV0004791,PROD-3552,Security Solution,10,11745.16,117451.57,18%,21141.28,138592.85
ITEM00023956,INV0004792,PROD-1297,Implementation Services,10,9281.53,64970.72,12%,7796.49,72767.21
ITEM00023957,INV0004792,PROD-2577,Implementation Services,7,5331.43,53314.34,12%,6397.72,59712.06
ITEM00023961,INV0004793,PROD-8476,Maintenance Agreement,10,8121.06,32484.24,18%,5847.16,38331.40
ITEM00023962,INV0004793,PROD-6092,Implementation Services,9,15608.69,124869.50,18%,22476.51,147346.01
ITEM00023963,INV0004793,PROD-4753,Network Equipment,6,11685.54,58427.69,18%,10516.98,68944.67
ITEM00023964,INV0004793,PROD-3550,Implementation Services,4,2175.01,10875.07,18%,1957.51,12832.58
ITEM00023965,INV0004793,PROD-5683,Network Equipment,5,3219.67,22537.72,18%,4056.79,26594.51
ITEM00023966,INV0004794,PROD-3716,Hardware Appliance,10,32569.11,162845.53,18%,29312.20,192157.73
ITEM00023967,INV0004794,PROD-3882,Security Solution,8,8954.79,71638.35,18%,12894.90,84533.25
ITEM00023968,INV0004794,PROD-7992,Security Solution,3,11125.47,44501.87,18%,8010.34,52512.21
ITEM00023971,INV0004795,PROD-4011,Cloud Subscription,1,19290.94,96454.71,18%,17361.85,113816.56
ITEM00023972,INV0004795,PROD-8643,Training Package,7,67219.79,67219.79,18%,12099.56,79319.35
ITEM00023973,INV0004795,PROD-4106,Support Contract,9,2344.70,23447.03,18%,4220.47,27667.50
ITEM00023974,INV0004795,PROD-6321,Training Package,8,1636.85,6547.38,18%,1178.53,7725.91
ITEM00023975,INV0004795,PROD-3263,Hardware Appliance,2,3049.37,9148.12,18%,1646.66,10794.78
ITEM00023976,INV0004796,PROD-4580,Consulting Services,1,154700.58,464101.73,12%,55692.21,519793.94
ITEM00024001,INV0004801,PROD-3065,Consulting Services,7,2636.42,23727.77,18%,4271.00,27998.77
ITEM00024002,INV0004801,PROD-9568,Software License,7,646.52,3232.61,18%,581.87,3814.48
ITEM00024003,INV0004801,PROD-1232,Network Equipment,2,1636.95,13095.58,18%,2357.20,15452.78
ITEM00024006,INV0004802,PROD-8641,Maintenance Agreement,8,1926.04,15408.30,18%,2773.49,18181.79
ITEM00024007,INV0004802,PROD-1599,Hardware Appliance,3,7782.02,46692.10,18%,8404.58,55096.68
ITEM00024008,INV0004802,PROD-4807,Security Solution,7,1445.69,10119.82,18%,1821.57,11941.39
ITEM00024009,INV0004802,PROD-1726,Consulting Services,3,8458.26,16916.53,18%,3044.98,19961.51
ITEM00024011,INV0004803,PROD-9463,Implementation Services,4,39490.50,78981.00,28%,22114.68,101095.68
ITEM00024016,INV0004804,PROD-2115,Security Solution,3,2522.70,17658.93,18%,3178.61,20837.54
ITEM00024017,INV0004804,PROD-5279,Software License,9,2059.07,6177.21,18%,1111.90,7289.11
ITEM00024018,INV0004804,PROD-9857,Support Contract,7,2234.28,17874.27,18%,3217.37,21091.64
ITEM00024019,INV0004804,PROD-3073,Maintenance Agreement,7,1704.66,10227.95,18%,1841.03,12068.98
ITEM00024021,INV0004805,PROD-9309,Security Solution,3,9579.10,47895.52,18%,8621.19,56516.71
ITEM00024051,INV0004811,PROD-6165,Support Contract,8,112874.11,451496.45,12%,54179.57,505676.02
ITEM00024056,INV0004812,PROD-4967,Hardware Appliance,9,44135.35,397218.12,12%,47666.17,444884.29
ITEM00024061,INV0004813,PROD-9664,Maintenance Agreement,2,30737.70,92213.11,18%,16598.36,108811.47
ITEM00024062,INV0004813,PROD-4680,Consulting Services,7,9092.99,81836.89,18%,14730.64,96567.53
ITEM00024063,INV0004813,PROD-7231,Training Package,10,31475.52,62951.04,18%,11331.19,74282.23
ITEM00024064,INV0004813,PROD-8346,Consulting Services,5,1075.65,10756.49,18%,1936.17,12692.66
ITEM00024065,INV0004813,PROD-3636,Maintenance Agreement,4,7631.53,30526.12,18%,5494.70,36020.82
ITEM00024066,INV0004814,PROD-4262,Maintenance Agreement,8,25802.29,103209.16,12%,12385.10,115594.26
ITEM00024067,INV0004814,PROD-1069,Security Solution,2,29341.72,234733.73,12%,28168.05,262901.78
ITEM00024071,INV0004815,PROD-3144,Training Package,7,83960.33,83960.33,12%,10075.24,94035.57
ITEM00024076,INV0004816,PROD-5264,Hardware Appliance,3,21011.10,147077.67,12%,17649.32,164726.99
ITEM00024077,INV0004816,PROD-8838,Training Package,5,24967.74,224709.68,12%,26965.16,251674.84
ITEM00024101,INV0004821,PROD-6411,Security Solution,10,3119.61,31196.07,12%,3743.53,34939.60
ITEM00024102,INV0004821,PROD-6180,Consulting Services,6,4153.01,41530.08,12%,4983.61,46513.69
ITEM00024103,INV0004821,PROD-7478,Network Equipment,1,3312.10,19872.60,12%,2384.71,22257.31
ITEM00024106,INV0004822,PROD-3257,Training Package,7,3347.14,33471.38,12%,4016.57,37487.95
ITEM00024107,INV0004822,PROD-6485,Training Package,2,22502.34,112511.71,12%,13501.41,126013.12
ITEM00024108,INV0004822,PROD-1437,Software License,7,22314.95,66944.86,12%,8033.38,74978.24
ITEM00024109,INV0004822,PROD-9472,Hardware Appliance,6,2373.53,16614.68,12%,1993.76,18608.44
ITEM00024110,INV0004822,PROD-3851,Training Package,8,60815.53,60815.53,12%,7297.86,68113.39
ITEM00024111,INV0004823,PROD-2963,Support Contract,8,56735.01,56735.01,12%,6808.20,63543.21
ITEM00024112,INV0004823,PROD-6195,Cloud Subscription,6,24999.87,199998.96,12%,23999.88,223998.84
ITEM00024113,INV0004823,PROD-9173,Support Contract,7,10918.58,43674.30,12%,5240.92,48915.22
ITEM00024114,INV0004823,PROD-3955,Hardware Appliance,4,3640.64,21843.86,12%,2621.26,24465.12
ITEM00024115,INV0004823,PROD-2818,Hardware Appliance,10,14989.32,74946.58,12%,8993.59,83940.17
ITEM00024116,INV0004824,PROD-1132,Support Contract,5,41160.57,246963.43,18%,44453.42,291416.85
ITEM00024121,INV0004825,PROD-2831,Cloud Subscription,6,21312.77,63938.31,5%,3196.92,67135.23
ITEM00024122,INV0004825,PROD-6380,Cloud Subscription,6,47673.54,95347.09,5%,4767.35,100114.44
ITEM00024126,INV0004826,PROD-3901,Network Equipment,9,31913.40,287220.63,12%,34466.48,321687.11
ITEM00024127,INV0004826,PROD-9963,Maintenance Agreement,7,19442.67,116656.05,12%,13998.73,130654.78
ITEM00024128,INV0004826,PROD-6297,Support Contract,10,14643.20,14643.20,12%,1757.18,16400.38
ITEM00024129,INV0004826,PROD-3623,Software License,9,10272.29,71906.04,12%,8628.72,80534.76
ITEM00024131,INV0004827,PROD-5141,Support Contract,7,18127.76,145022.05,28%,40606.17,185628.22
ITEM00024132,INV0004827,PROD-1565,Hardware Appliance,4,62733.31,313666.55,28%,87826.63,401493.18
ITEM00024151,INV0004831,PROD-7448,Security Solution,9,7164.27,35821.36,5%,1791.07,37612.43
ITEM00024152,INV0004831,PROD-8695,Training Package,9,4998.43,34989.02,5%,1749.45,36738.47
ITEM00024153,INV0004831,PROD-4244,Consulting Services,6,2453.75,24537.52,5%,1226.88,25764.40
ITEM00024156,INV0004832,PROD-4282,Support Contract,4,46074.39,368595.13,5%,18429.76,387024.89
ITEM00024161,INV0004833,PROD-6528,Hardware Appliance,1,130942.60,261885.20,18%,47139.34,309024.54
ITEM00024166,INV0004834,PROD-5731,Implementation Services,1,6812.65,54501.22,12%,6540.15,61041.37
ITEM00024167,INV0004834,PROD-4713,Cloud Subscription,2,29592.08,29592.08,12%,3551.05,33143.13
ITEM00024168,INV0004834,PROD-1034,Hardware Appliance,6,8890.62,71124.96,12%,8535.00,79659.96
ITEM00024169,INV0004834,PROD-6063,Hardware Appliance,7,9134.98,91349.83,12%,10961.98,102311.81
ITEM00024170,INV0004834,PROD-4973,Maintenance Agreement,9,16306.18,65224.71,12%,7826.97,73051.68
ITEM00024171,INV0004835,PROD-1050,Support Contract,10,33210.30,332103.02,18%,59778.54,391881.56
ITEM00024176,INV0004836,PROD-7704,Support Contract,4,87034.35,174068.70,12%,20888.24,194956.94
ITEM00024177,INV0004836,PROD-4054,Training Package,2,11974.45,107770.09,12%,12932.41,120702.50
ITEM00024178,INV0004836,PROD-9710,Implementation Services,4,11391.92,79743.41,12%,9569.21,89312.62
ITEM00024181,INV0004837,PROD-2448,Hardware Appliance,3,10106.81,90961.31,28%,25469.17,116430.48
ITEM00024182,INV0004837,PROD-8205,Hardware Appliance,2,6856.97,41141.80,28%,11519.70,52661.50
ITEM00024183,INV0004837,PROD-4238,Support Contract,2,12473.97,99791.78,28%,27941.70,127733.48
ITEM00024201,INV0004841,PROD-1046,Consulting Services,1,28859.01,144295.05,18%,25973.11,170268.16
ITEM00024202,INV0004841,PROD-5564,Cloud Subscription,5,73047.55,146095.11,18%,26297.12,172392.23
ITEM00024206,INV0004842,PROD-7748,Implementation Services,1,21751.84,217518.40,12%,26102.21,243620.61
ITEM00024207,INV0004842,PROD-1627,Maintenance Agreement,5,14295.03,42885.09,12%,5146.21,48031.30
ITEM00024208,INV0004842,PROD-9156,Implementation Services,8,6794.11,6794.11,12%,815.29,7609.40
ITEM00024209,INV0004842,PROD-5933,Cloud Subscription,9,5982.68,23930.72,12%,2871.69,26802.41
ITEM00024210,INV0004842,PROD-8550,Training Package,2,12155.00,24310.01,12%,2917.20,27227.21
ITEM00024211,INV0004843,PROD-3350,Support Contract,8,47871.06,143613.19,18%,25850.37,169463.56
ITEM00024212,INV0004843,PROD-6936,Hardware Appliance,10,31032.87,186197.19,18%,33515.49,219712.68
ITEM00024216,INV0004844,PROD-4023,Hardware Appliance,7,11704.22,93633.76,12%,11236.05,104869.81
ITEM00024217,INV0004844,PROD-3775,Software License,10,8348.43,83484.26,12%,10018.11,93502.37
ITEM00024218,INV0004844,PROD-9114,Training Package,1,7613.68,76136.80,12%,9136.42,85273.22
ITEM00024219,INV0004844,PROD-2030,Training Package,2,6762.38,47336.69,12%,5680.40,53017.09
ITEM00024220,INV0004844,PROD-6343,Consulting Services,7,77701.99,155403.97,12%,18648.48,174052.45
ITEM00024221,INV0004845,PROD-9528,Cloud Subscription,3,64098.50,64098.50,28%,17947.58,82046.08
ITEM00024222,INV0004845,PROD-9400,Implementation Services,1,8500.42,51002.53,28%,14280.71,65283.24
ITEM00024223,INV0004845,PROD-7277,Support Contract,8,992.14,8929.28,28%,2500.20,11429.48
ITEM00024224,INV0004845,PROD-2842,Cloud Subscription,10,7510.73,37553.65,28%,10515.02,48068.67
ITEM00024251,INV0004851,PROD-9804,Support Contract,8,34744.24,208465.45,12%,25015.85,233481.30
ITEM00024252,INV0004851,PROD-3966,Consulting Services,9,25540.89,153245.35,12%,18389.44,171634.79
ITEM00024253,INV0004851,PROD-4476,Implementation Services,1,4727.66,37821.31,12%,4538.56,42359.87
ITEM00024254,INV0004851,PROD-5214,Implementation Services,9,2205.68,17645.41,12%,2117.45,19762.86
ITEM00024255,INV0004851,PROD-3626,Software License,3,3670.74,33036.69,12%,3964.40,37001.09
ITEM00024256,INV0004852,PROD-3563,Cloud Subscription,7,18754.18,112525.10,5%,5626.26,118151.36
ITEM00024261,INV0004853,PROD-4357,Cloud Subscription,9,52472.55,472252.91,18%,85005.52,557258.43
ITEM00024266,INV0004854,PROD-1314,Software License,10,23799.63,166597.41,18%,29987.53,196584.94
ITEM00024267,INV0004854,PROD-1934,Training Package,5,8228.71,82287.13,18%,14811.68,97098.81
ITEM00024268,INV0004854,PROD-9449,Implementation Services,10,19358.08,135506.57,18%,24391.18,159897.75
ITEM00024301,INV0004861,PROD-7105,Implementation Services,1,30563.62,152818.10,18%,27507.26,180325.36
ITEM00024302,INV0004861,PROD-9840,Support Contract,1,78016.32,624130.59,18%,112343.51,736474.10
ITEM00024303,INV0004861,PROD-1841,Training Package,10,27535.93,165215.60,18%,29738.81,194954.41
ITEM00024304,INV0004861,PROD-2950,Network Equipment,6,15356.08,76780.41,18%,13820.47,90600.88
ITEM00024305,INV0004861,PROD-6790,Software License,4,44771.99,313403.91,18%,56412.70,369816.61
ITEM00024306,INV0004862,PROD-4319,Training Package,1,171593.94,857969.68,28%,240231.51,1098201.19
ITEM00024307,INV0004862,PROD-8675,Software License,1,48476.40,290858.38,28%,81440.35,372298.73
ITEM00024308,INV0004862,PROD-6011,Maintenance Agreement,10,33081.93,330819.34,28%,92629.42,423448.76
ITEM00024309,INV0004862,PROD-6791,Security Solution,8,22052.61,154368.30,28%,43223.12,197591.42
ITEM00024310,INV0004862,PROD-7968,Cloud Subscription,8,310984.51,310984.51,28%,87075.66,398060.17
ITEM00024311,INV0004863,PROD-2466,Security Solution,7,93735.08,937350.85,12%,112482.10,1049832.95
ITEM00024312,INV0004863,PROD-3056,Implementation Services,1,95532.18,382128.74,12%,45855.45,427984.19
ITEM00024313,INV0004863,PROD-9819,Consulting Services,5,106412.20,319236.61,12%,38308.39,357545.00
ITEM00024314,INV0004863,PROD-6284,Implementation Services,4,3079.16,30791.58,12%,3694.99,34486.57
ITEM00024315,INV0004863,PROD-4004,Training Package,2,29995.33,149976.66,12%,17997.20,167973.86
ITEM00024316,INV0004864,PROD-5974,Consulting Services,2,300243.64,1801461.84,28%,504409.32,2305871.16
ITEM00024351,INV0004871,PROD-7761,Support Contract,5,19984.86,59954.58,5%,2997.73,62952.31
ITEM00024352,INV0004871,PROD-8725,Cloud Subscription,6,3086.03,27774.31,5%,1388.72,29163.03
ITEM00024356,INV0004872,PROD-9763,Training Package,5,5850.28,52652.56,18%,9477.46,62130.02
ITEM00024361,INV0004873,PROD-6567,Hardware Appliance,2,34808.11,34808.11,18%,6265.46,41073.57
ITEM00024362,INV0004873,PROD-1819,Software License,4,9966.09,29898.28,18%,5381.69,35279.97
ITEM00024366,INV0004874,PROD-6162,Consulting Services,9,1821.37,12749.61,18%,2294.93,15044.54
ITEM00024367,INV0004874,PROD-8592,Hardware Appliance,5,9665.03,19330.07,18%,3479.41,22809.48
ITEM00024368,INV0004874,PROD-5973,Support Contract,9,20395.90,20395.90,18%,3671.26,24067.16
ITEM00024371,INV0004875,PROD-7697,Network Equipment,6,2017.97,20179.70,18%,3632.35,23812.05
ITEM00024372,INV0004875,PROD-6776,Network Equipment,10,7656.29,61250.30,18%,11025.05,72275.35
ITEM00024376,INV0004876,PROD-6305,Security Solution,5,11158.44,33475.33,12%,4017.04,37492.37
ITEM00024377,INV0004876,PROD-9516,Network Equipment,8,253.69,2536.90,12%,304.43,2841.33
ITEM00024378,INV0004876,PROD-6559,Implementation Services,7,750.32,4501.91,12%,540.23,5042.14
ITEM00024379,INV0004876,PROD-8198,Implementation Services,4,575.83,5758.34,12%,691.00,6449.34
ITEM00024380,INV0004876,PROD-6157,Training Package,8,772.95,4637.70,12%,556.52,5194.22
ITEM00024401,INV0004881,PROD-7181,Maintenance Agreement,5,114642.75,114642.75,12%,13757.13,128399.88
ITEM00024402,INV0004881,PROD-6396,Hardware Appliance,5,22786.91,205082.22,12%,24609.87,229692.09
ITEM00024406,INV0004882,PROD-9622,Support Contract,1,11703.61,81925.27,18%,14746.55,96671.82
ITEM00024411,INV0004883,PROD-4960,Security Solution,7,29515.78,88547.33,12%,10625.68,99173.01
ITEM00024412,INV0004883,PROD-1515,Consulting Services,5,21888.37,65665.11,12%,7879.81,73544.92
ITEM00024416,INV0004884,PROD-4857,Support Contract,9,41375.70,289629.90,12%,34755.59,324385.49
ITEM00024417,INV0004884,PROD-2807,Maintenance Agreement,8,19510.44,19510.44,12%,2341.25,21851.69
ITEM00024418,INV0004884,PROD-4273,Consulting Services,4,5751.42,40259.95,12%,4831.19,45091.14
ITEM00024419,INV0004884,PROD-1223,Training Package,6,15187.42,45562.26,12%,5467.47,51029.73
ITEM00024420,INV0004884,PROD-3483,Hardware Appliance,10,12488.26,37464.78,12%,4495.77,41960.55
ITEM00024421,INV0004885,PROD-2747,Implementation Services,8,72604.76,145209.52,12%,17425.14,162634.66
ITEM00024422,INV0004885,PROD-2784,Software License,5,6176.59,30882.97,12%,3705.96,34588.93
ITEM00024423,INV0004885,PROD-4323,Hardware Appliance,8,5540.98,22163.94,12%,2659.67,24823.61
ITEM00024424,INV0004885,PROD-5292,Software License,6,5016.57,20066.29,12%,2407.95,22474.24
ITEM00024425,INV0004885,PROD-4742,Cloud Subscription,8,62789.75,62789.75,12%,7534.77,70324.52
ITEM00024426,INV0004886,PROD-6261,Security Solution,7,39499.63,236997.78,5%,11849.89,248847.67
ITEM00024427,INV0004886,PROD-3872,Training Package,4,17857.27,178572.66,5%,8928.63,187501.29
ITEM00024431,INV0004887,PROD-9924,Implementation Services,2,3065.21,18391.28,18%,3310.43,21701.71
ITEM00024432,INV0004887,PROD-2729,Network Equipment,9,12607.54,126075.36,18%,22693.56,148768.92
ITEM00024451,INV0004891,PROD-6964,Security Solution,7,14122.07,70610.35,28%,19770.90,90381.25
ITEM00024452,INV0004891,PROD-7087,Security Solution,10,11836.74,82857.17,28%,23200.01,106057.18
