gl_entry_id,posting_date,document_type,document_number,account_code,account_description,debit,credit,currency,reference,customer_id
GL00013642-1,2025-04-05,Payment,PAY0003642,110000,Bank Account,71176.91,0.00,INR,Payment for INV0003642,CUST000365
GL00013642-2,2025-04-05,Payment,PAY0003642,120000,Accounts Receivable,0.00,71176.91,INR,Payment for INV0003642,CUST000365
GL00003643-1,2025-03-08,Invoice,INV0003643,120000,Accounts Receivable,46242.38,0.00,INR,PO-427507,CUST000365
GL00003643-2,2025-03-08,Invoice,INV0003643,400000,Sales Revenue,0.00,39188.46,INR,PO-427507,CUST000365
GL00003643-3,2025-03-08,Invoice,INV0003643,220000,Sales Tax Payable,0.00,7053.92,INR,PO-427507,CUST000365
GL00013643-1,2025-03-26,Payment,PAY0003643,110000,Bank Account,46242.38,0.00,INR,Payment for INV0003643,CUST000365
GL00013643-2,2025-03-26,Payment,PAY0003643,120000,Accounts Receivable,0.00,46242.38,INR,Payment for INV0003643,CUST000365
GL00003651-1,2025-02-05,Invoice,INV0003651,120000,Accounts Receivable,441267.81,0.00,INR,PO-549640,CUST000366
GL00003651-2,2025-02-05,Invoice,INV0003651,400000,Sales Revenue,0.00,393989.12,INR,PO-549640,CUST000366
GL00003651-3,2025-02-05,Invoice,INV0003651,220000,Sales Tax Payable,0.00,47278.69,INR,PO-549640,CUST000366
GL00013651-1,2025-03-14,Payment,PAY0003651,110000,Bank Account,441267.81,0.00,INR,Payment for INV0003651,CUST000366
GL00013651-2,2025-03-14,Payment,PAY0003651,120000,Accounts Receivable,0.00,441267.81,INR,Payment for INV0003651,CUST000366
GL00003652-1,2024-11-08,Invoice,INV0003652,120000,Accounts Receivable,64249.76,0.00,INR,PO-705527,CUST000366
GL00003652-2,2024-11-08,Invoice,INV0003652,400000,Sales Revenue,0.00,57365.86,INR,PO-705527,CUST000366
GL00003652-3,2024-11-08,Invoice,INV0003652,220000,Sales Tax Payable,0.00,6883.90,INR,PO-705527,CUST000366
GL00003653-1,2025-03-10,Invoice,INV0003653,120000,Accounts Receivable,467446.99,0.00,INR,PO-630811,CUST000366
GL00003653-2,2025-03-10,Invoice,INV0003653,400000,Sales Revenue,0.00,417363.38,INR,PO-630811,CUST000366
GL00003653-3,2025-03-10,Invoice,INV0003653,220000,Sales Tax Payable,0.00,50083.61,INR,PO-630811,CUST000366
GL00013653-1,2025-04-02,Payment,PAY0003653,110000,Bank Account,467446.99,0.00,INR,Payment for INV0003653,CUST000366
GL00013653-2,2025-04-02,Payment,PAY0003653,120000,Accounts Receivable,0.00,467446.99,INR,Payment for INV0003653,CUST000366
GL00003654-1,2025-04-08,Invoice,INV0003654,120000,Accounts Receivable,163243.05,0.00,INR,PO-183913,CUST000366
GL00003654-2,2025-04-08,Invoice,INV0003654,400000,Sales Revenue,0.00,138341.57,INR,PO-183913,CUST000366
GL00003654-3,2025-04-08,Invoice,INV0003654,220000,Sales Tax Payable,0.00,24901.48,INR,PO-183913,CUST000366
GL00003655-1,2025-01-18,Invoice,INV0003655,120000,Accounts Receivable,204002.06,0.00,INR,PO-286818,CUST000366
GL00003655-2,2025-01-18,Invoice,INV0003655,400000,Sales Revenue,0.00,182144.70,INR,PO-286818,CUST000366
GL00003655-3,2025-01-18,Invoice,INV0003655,220000,Sales Tax Payable,0.00,21857.36,INR,PO-286818,CUST000366
GL00013655-1,2025-03-30,Payment,PAY0003655,110000,Bank Account,204002.06,0.00,INR,Payment for INV0003655,CUST000366
GL00013655-2,2025-03-30,Payment,PAY0003655,120000,Accounts Receivable,0.00,204002.06,INR,Payment for INV0003655,CUST000366
GL00003661-1,2024-12-18,Invoice,INV0003661,120000,Accounts Receivable,384399.49,0.00,INR,PO-323121,CUST000367
GL00003661-2,2024-12-18,Invoice,INV0003661,400000,Sales Revenue,0.00,325762.28,INR,PO-323121,CUST000367
GL00003661-3,2024-12-18,Invoice,INV0003661,220000,Sales Tax Payable,0.00,58637.21,INR,PO-323121,CUST000367
GL00013661-1,2025-03-03,Payment,PAY0003661,110000,Bank Account,384399.49,0.00,INR,Payment for INV0003661,CUST000367
GL00013661-2,2025-03-03,Payment,PAY0003661,120000,Accounts Receivable,0.00,384399.49,INR,Payment for INV0003661,CUST000367
GL00003662-1,2024-12-21,Invoice,INV0003662,120000,Accounts Receivable,302063.74,0.00,INR,PO-692923,CUST000367
GL00003662-2,2024-12-21,Invoice,INV0003662,400000,Sales Revenue,0.00,255986.22,INR,PO-692923,CUST000367
GL00003662-3,2024-12-21,Invoice,INV0003662,220000,Sales Tax Payable,0.00,46077.52,INR,PO-692923,CUST000367
GL00013662-1,2025-03-01,Payment,PAY0003662,110000,Bank Account,302063.74,0.00,INR,Payment for INV0003662,CUST000367
GL00013662-2,2025-03-01,Payment,PAY0003662,120000,Accounts Receivable,0.00,302063.74,INR,Payment for INV0003662,CUST000367
GL00003663-1,2025-03-21,Invoice,INV0003663,120000,Accounts Receivable,437171.14,0.00,INR,PO-631355,CUST000367
GL00003663-2,2025-03-21,Invoice,INV0003663,400000,Sales Revenue,0.00,370484.02,INR,PO-631355,CUST000367
GL00003663-3,2025-03-21,Invoice,INV0003663,220000,Sales Tax Payable,0.00,66687.12,INR,PO-631355,CUST000367
GL00013663-1,2025-04-09,Payment,PAY0003663,110000,Bank Account,437171.14,0.00,INR,Payment for INV0003663,CUST000367
GL00013663-2,2025-04-09,Payment,PAY0003663,120000,Accounts Receivable,0.00,437171.14,INR,Payment for INV0003663,CUST000367
GL00003664-1,2024-12-04,Invoice,INV0003664,120000,Accounts Receivable,524192.61,0.00,INR,PO-477129,CUST000367
GL00003664-2,2024-12-04,Invoice,INV0003664,400000,Sales Revenue,0.00,468029.12,INR,PO-477129,CUST000367
GL00003664-3,2024-12-04,Invoice,INV0003664,220000,Sales Tax Payable,0.00,56163.49,INR,PO-477129,CUST000367
GL00013664-1,2025-01-26,Payment,PAY0003664,110000,Bank Account,524192.61,0.00,INR,Payment for INV0003664,CUST000367
GL00013664-2,2025-01-26,Payment,PAY0003664,120000,Accounts Receivable,0.00,524192.61,INR,Payment for INV0003664,CUST000367
GL00003665-1,2024-11-16,Invoice,INV0003665,120000,Accounts Receivable,513206.83,0.00,INR,PO-980421,CUST000367
GL00003665-2,2024-11-16,Invoice,INV0003665,400000,Sales Revenue,0.00,434921.04,INR,PO-980421,CUST000367
GL00003665-3,2024-11-16,Invoice,INV0003665,220000,Sales Tax Payable,0.00,78285.79,INR,PO-980421,CUST000367
GL00013665-1,2024-12-11,Payment,PAY0003665,110000,Bank Account,513206.83,0.00,INR,Payment for INV0003665,CUST000367
GL00013665-2,2024-12-11,Payment,PAY0003665,120000,Accounts Receivable,0.00,513206.83,INR,Payment for INV0003665,CUST000367
GL00003666-1,2024-12-16,Invoice,INV0003666,120000,Accounts Receivable,300997.89,0.00,INR,PO-787197,CUST000367
GL00003666-2,2024-12-16,Invoice,INV0003666,400000,Sales Revenue,0.00,235154.60,INR,PO-787197,CUST000367
GL00003666-3,2024-12-16,Invoice,INV0003666,220000,Sales Tax Payable,0.00,65843.29,INR,PO-787197,CUST000367
GL00003667-1,2024-11-22,Invoice,INV0003667,120000,Accounts Receivable,197756.47,0.00,INR,PO-575709,CUST000367
GL00003667-2,2024-11-22,Invoice,INV0003667,400000,Sales Revenue,0.00,167590.23,INR,PO-575709,CUST000367
GL00003667-3,2024-11-22,Invoice,INV0003667,220000,Sales Tax Payable,0.00,30166.24,INR,PO-575709,CUST000367
GL00013667-1,2024-12-22,Payment,PAY0003667,110000,Bank Account,197756.47,0.00,INR,Payment for INV0003667,CUST000367
GL00013667-2,2024-12-22,Payment,PAY0003667,120000,Accounts Receivable,0.00,197756.47,INR,Payment for INV0003667,CUST000367
GL00003671-1,2025-03-01,Invoice,INV0003671,120000,Accounts Receivable,194847.11,0.00,INR,PO-867579,CUST000368
GL00003671-2,2025-03-01,Invoice,INV0003671,400000,Sales Revenue,0.00,185568.68,INR,PO-867579,CUST000368
GL00003671-3,2025-03-01,Invoice,INV0003671,220000,Sales Tax Payable,0.00,9278.43,INR,PO-867579,CUST000368
GL00013671-1,2025-03-21,Payment,PAY0003671,110000,Bank Account,194847.11,0.00,INR,Payment for INV0003671,CUST000368
GL00013671-2,2025-03-21,Payment,PAY0003671,120000,Accounts Receivable,0.00,194847.11,INR,Payment for INV0003671,CUST000368
GL00003672-1,2024-11-28,Invoice,INV0003672,120000,Accounts Receivable,345259.82,0.00,INR,PO-863407,CUST000368
GL00003672-2,2024-11-28,Invoice,INV0003672,400000,Sales Revenue,0.00,308267.70,INR,PO-863407,CUST000368
GL00003672-3,2024-11-28,Invoice,INV0003672,220000,Sales Tax Payable,0.00,36992.12,INR,PO-863407,CUST000368
GL00013672-1,2024-12-18,Payment,PAY0003672,110000,Bank Account,345259.82,0.00,INR,Payment for INV0003672,CUST000368
GL00013672-2,2024-12-18,Payment,PAY0003672,120000,Accounts Receivable,0.00,345259.82,INR,Payment for INV0003672,CUST000368
GL00003673-1,2025-01-22,Invoice,INV0003673,120000,Accounts Receivable,192802.38,0.00,INR,PO-604391,CUST000368
GL00003673-2,2025-01-22,Invoice,INV0003673,400000,Sales Revenue,0.00,163391.85,INR,PO-604391,CUST000368
GL00003673-3,2025-01-22,Invoice,INV0003673,220000,Sales Tax Payable,0.00,29410.53,INR,PO-604391,CUST000368
GL00013673-1,2025-02-02,Payment,PAY0003673,110000,Bank Account,192802.38,0.00,INR,Payment for INV0003673,CUST000368
GL00013673-2,2025-02-02,Payment,PAY0003673,120000,Accounts Receivable,0.00,192802.38,INR,Payment for INV0003673,CUST000368
GL00003674-1,2025-03-13,Invoice,INV0003674,120000,Accounts Receivable,181475.22,0.00,INR,PO-282353,CUST000368
GL00003674-2,2025-03-13,Invoice,INV0003674,400000,Sales Revenue,0.00,172833.54,INR,PO-282353,CUST000368
GL00003674-3,2025-03-13,Invoice,INV0003674,220000,Sales Tax Payable,0.00,8641.68,INR,PO-282353,CUST000368
GL00013674-1,2025-04-11,Payment,PAY0003674,110000,Bank Account,181475.22,0.00,INR,Payment for INV0003674,CUST000368
GL00013674-2,2025-04-11,Payment,PAY0003674,120000,Accounts Receivable,0.00,181475.22,INR,Payment for INV0003674,CUST000368
GL00003675-1,2025-02-10,Invoice,INV0003675,120000,Accounts Receivable,168380.31,0.00,INR,PO-698872,CUST000368
GL00003675-2,2025-02-10,Invoice,INV0003675,400000,Sales Revenue,0.00,150339.56,INR,PO-698872,CUST000368
GL00003675-3,2025-02-10,Invoice,INV0003675,220000,Sales Tax Payable,0.00,18040.75,INR,PO-698872,CUST000368
GL00003676-1,2025-02-01,Invoice,INV0003676,120000,Accounts Receivable,378974.22,0.00,INR,PO-512633,CUST000368
GL00003676-2,2025-02-01,Invoice,INV0003676,400000,Sales Revenue,0.00,321164.59,INR,PO-512633,CUST000368
GL00003676-3,2025-02-01,Invoice,INV0003676,220000,Sales Tax Payable,0.00,57809.63,INR,PO-512633,CUST000368
GL00013676-1,2025-04-07,Payment,PAY0003676,110000,Bank Account,378974.22,0.00,INR,Payment for INV0003676,CUST000368
GL00013676-2,2025-04-07,Payment,PAY0003676,120000,Accounts Receivable,0.00,378974.22,INR,Payment for INV0003676,CUST000368
GL00003677-1,2025-01-22,Invoice,INV0003677,120000,Accounts Receivable,188654.10,0.00,INR,PO-570018,CUST000368
GL00003677-2,2025-01-22,Invoice,INV0003677,400000,Sales Revenue,0.00,168441.16,INR,PO-570018,CUST000368
GL00003677-3,2025-01-22,Invoice,INV0003677,220000,Sales Tax Payable,0.00,20212.94,INR,PO-570018,CUST000368
GL00003681-1,2025-03-20,Invoice,INV0003681,120000,Accounts Receivable,95094.09,0.00,INR,PO-502935,CUST000369
GL00003681-2,2025-03-20,Invoice,INV0003681,400000,Sales Revenue,0.00,74292.26,INR,PO-502935,CUST000369
GL00003681-3,2025-03-20,Invoice,INV0003681,220000,Sales Tax Payable,0.00,20801.83,INR,PO-502935,CUST000369
GL00003682-1,2024-10-25,Invoice,INV0003682,120000,Accounts Receivable,102625.63,0.00,INR,PO-104080,CUST000369
GL00003682-2,2024-10-25,Invoice,INV0003682,400000,Sales Revenue,0.00,86970.87,INR,PO-104080,CUST000369
GL00003682-3,2024-10-25,Invoice,INV0003682,220000,Sales Tax Payable,0.00,15654.76,INR,PO-104080,CUST000369
GL00003683-1,2024-11-23,Invoice,INV0003683,120000,Accounts Receivable,50149.77,0.00,INR,PO-381747,CUST000369
GL00003683-2,2024-11-23,Invoice,INV0003683,400000,Sales Revenue,0.00,47761.69,INR,PO-381747,CUST000369
GL00003683-3,2024-11-23,Invoice,INV0003683,220000,Sales Tax Payable,0.00,2388.08,INR,PO-381747,CUST000369
GL00013683-1,2025-01-20,Payment,PAY0003683,110000,Bank Account,50149.77,0.00,INR,Payment for INV0003683,CUST000369
GL00013683-2,2025-01-20,Payment,PAY0003683,120000,Accounts Receivable,0.00,50149.77,INR,Payment for INV0003683,CUST000369
GL00003684-1,2024-11-01,Invoice,INV0003684,120000,Accounts Receivable,84426.12,0.00,INR,PO-447052,CUST000369
GL00003684-2,2024-11-01,Invoice,INV0003684,400000,Sales Revenue,0.00,71547.56,INR,PO-447052,CUST000369
GL00003684-3,2024-11-01,Invoice,INV0003684,220000,Sales Tax Payable,0.00,12878.56,INR,PO-447052,CUST000369
GL00003685-1,2025-04-09,Invoice,INV0003685,120000,Accounts Receivable,90711.11,0.00,INR,PO-993316,CUST000369
GL00003685-2,2025-04-09,Invoice,INV0003685,400000,Sales Revenue,0.00,76873.82,INR,PO-993316,CUST000369
GL00003685-3,2025-04-09,Invoice,INV0003685,220000,Sales Tax Payable,0.00,13837.29,INR,PO-993316,CUST000369
GL00003686-1,2025-02-22,Invoice,INV0003686,120000,Accounts Receivable,19926.51,0.00,INR,PO-211892,CUST000369
GL00003686-2,2025-02-22,Invoice,INV0003686,400000,Sales Revenue,0.00,18977.63,INR,PO-211892,CUST000369
GL00003686-3,2025-02-22,Invoice,INV0003686,220000,Sales Tax Payable,0.00,948.88,INR,PO-211892,CUST000369
GL00003691-1,2025-03-01,Invoice,INV0003691,120000,Accounts Receivable,67255.40,0.00,INR,PO-326649,CUST000370
GL00003691-2,2025-03-01,Invoice,INV0003691,400000,Sales Revenue,0.00,64052.76,INR,PO-326649,CUST000370
GL00003691-3,2025-03-01,Invoice,INV0003691,220000,Sales Tax Payable,0.00,3202.64,INR,PO-326649,CUST000370
GL00013691-1,2025-04-12,Payment,PAY0003691,110000,Bank Account,67255.40,0.00,INR,Payment for INV0003691,CUST000370
GL00013691-2,2025-04-12,Payment,PAY0003691,120000,Accounts Receivable,0.00,67255.40,INR,Payment for INV0003691,CUST000370
GL00003692-1,2025-04-09,Invoice,INV0003692,120000,Accounts Receivable,15418.64,0.00,INR,PO-528931,CUST000370
GL00003692-2,2025-04-09,Invoice,INV0003692,400000,Sales Revenue,0.00,13066.64,INR,PO-528931,CUST000370
GL00003692-3,2025-04-09,Invoice,INV0003692,220000,Sales Tax Payable,0.00,2352.00,INR,PO-528931,CUST000370
GL00013692-1,2025-04-13,Payment,PAY0003692,110000,Bank Account,15418.64,0.00,INR,Payment for INV0003692,CUST000370
GL00013692-2,2025-04-13,Payment,PAY0003692,120000,Accounts Receivable,0.00,15418.64,INR,Payment for INV0003692,CUST000370
GL00003693-1,2025-04-12,Invoice,INV0003693,120000,Accounts Receivable,28341.71,0.00,INR,PO-748428,CUST000370
GL00003693-2,2025-04-12,Invoice,INV0003693,400000,Sales Revenue,0.00,25305.10,INR,PO-748428,CUST000370
GL00003693-3,2025-04-12,Invoice,INV0003693,220000,Sales Tax Payable,0.00,3036.61,INR,PO-748428,CUST000370
GL00003701-1,2024-11-01,Invoice,INV0003701,120000,Accounts Receivable,91190.90,0.00,INR,PO-294051,CUST000371
GL00003701-2,2024-11-01,Invoice,INV0003701,400000,Sales Revenue,0.00,81420.45,INR,PO-294051,CUST000371
GL00003701-3,2024-11-01,Invoice,INV0003701,220000,Sales Tax Payable,0.00,9770.45,INR,PO-294051,CUST000371
GL00013701-1,2024-12-16,Payment,PAY0003701,110000,Bank Account,91190.90,0.00,INR,Payment for INV0003701,CUST000371
GL00013701-2,2024-12-16,Payment,PAY0003701,120000,Accounts Receivable,0.00,91190.90,INR,Payment for INV0003701,CUST000371
GL00003702-1,2024-11-16,Invoice,INV0003702,120000,Accounts Receivable,71154.79,0.00,INR,PO-215115,CUST000371
GL00003702-2,2024-11-16,Invoice,INV0003702,400000,Sales Revenue,0.00,60300.67,INR,PO-215115,CUST000371
GL00003702-3,2024-11-16,Invoice,INV0003702,220000,Sales Tax Payable,0.00,10854.12,INR,PO-215115,CUST000371
GL00003703-1,2025-01-16,Invoice,INV0003703,120000,Accounts Receivable,102211.10,0.00,INR,PO-323609,CUST000371
GL00003703-2,2025-01-16,Invoice,INV0003703,400000,Sales Revenue,0.00,79852.42,INR,PO-323609,CUST000371
GL00003703-3,2025-01-16,Invoice,INV0003703,220000,Sales Tax Payable,0.00,22358.68,INR,PO-323609,CUST000371
GL00003711-1,2025-03-26,Invoice,INV0003711,120000,Accounts Receivable,218805.97,0.00,INR,PO-264017,CUST000372
GL00003711-2,2025-03-26,Invoice,INV0003711,400000,Sales Revenue,0.00,185428.79,INR,PO-264017,CUST000372
GL00003711-3,2025-03-26,Invoice,INV0003711,220000,Sales Tax Payable,0.00,33377.18,INR,PO-264017,CUST000372
GL00003712-1,2025-01-03,Invoice,INV0003712,120000,Accounts Receivable,403154.92,0.00,INR,PO-831904,CUST000372
GL00003712-2,2025-01-03,Invoice,INV0003712,400000,Sales Revenue,0.00,359959.75,INR,PO-831904,CUST000372
GL00003712-3,2025-01-03,Invoice,INV0003712,220000,Sales Tax Payable,0.00,43195.17,INR,PO-831904,CUST000372
GL00013712-1,2025-03-26,Payment,PAY0003712,110000,Bank Account,403154.92,0.00,INR,Payment for INV0003712,CUST000372
GL00013712-2,2025-03-26,Payment,PAY0003712,120000,Accounts Receivable,0.00,403154.92,INR,Payment for INV0003712,CUST000372
GL00003713-1,2025-03-19,Invoice,INV0003713,120000,Accounts Receivable,464923.97,0.00,INR,PO-751557,CUST000372
GL00003713-2,2025-03-19,Invoice,INV0003713,400000,Sales Revenue,0.00,363221.85,INR,PO-751557,CUST000372
GL00003713-3,2025-03-19,Invoice,INV0003713,220000,Sales Tax Payable,0.00,101702.12,INR,PO-751557,CUST000372
GL00013713-1,2025-04-06,Payment,PAY0003713,110000,Bank Account,229963.77,0.00,INR,Payment for INV0003713,CUST000372
GL00013713-2,2025-04-06,Payment,PAY0003713,120000,Accounts Receivable,0.00,229963.77,INR,Payment for INV0003713,CUST000372
GL00003714-1,2025-01-05,Invoice,INV0003714,120000,Accounts Receivable,508409.08,0.00,INR,PO-198211,CUST000372
GL00003714-2,2025-01-05,Invoice,INV0003714,400000,Sales Revenue,0.00,453936.68,INR,PO-198211,CUST000372
GL00003714-3,2025-01-05,Invoice,INV0003714,220000,Sales Tax Payable,0.00,54472.40,INR,PO-198211,CUST000372
GL00013714-1,2025-03-05,Payment,PAY0003714,110000,Bank Account,508409.08,0.00,INR,Payment for INV0003714,CUST000372
GL00013714-2,2025-03-05,Payment,PAY0003714,120000,Accounts Receivable,0.00,508409.08,INR,Payment for INV0003714,CUST000372
GL00003715-1,2024-11-20,Invoice,INV0003715,120000,Accounts Receivable,227928.02,0.00,INR,PO-304289,CUST000372
GL00003715-2,2024-11-20,Invoice,INV0003715,400000,Sales Revenue,0.00,193159.34,INR,PO-304289,CUST000372
GL00003715-3,2024-11-20,Invoice,INV0003715,220000,Sales Tax Payable,0.00,34768.68,INR,PO-304289,CUST000372
GL00003721-1,2024-11-10,Invoice,INV0003721,120000,Accounts Receivable,17174.44,0.00,INR,PO-275637,CUST000373
GL00003721-2,2024-11-10,Invoice,INV0003721,400000,Sales Revenue,0.00,14554.61,INR,PO-275637,CUST000373
GL00003721-3,2024-11-10,Invoice,INV0003721,220000,Sales Tax Payable,0.00,2619.83,INR,PO-275637,CUST000373
GL00013721-1,2025-03-22,Payment,PAY0003721,110000,Bank Account,17174.44,0.00,INR,Payment for INV0003721,CUST000373
GL00013721-2,2025-03-22,Payment,PAY0003721,120000,Accounts Receivable,0.00,17174.44,INR,Payment for INV0003721,CUST000373
GL00003722-1,2024-10-21,Invoice,INV0003722,120000,Accounts Receivable,106953.54,0.00,INR,PO-623225,CUST000373
GL00003722-2,2024-10-21,Invoice,INV0003722,400000,Sales Revenue,0.00,90638.59,INR,PO-623225,CUST000373
GL00003722-3,2024-10-21,Invoice,INV0003722,220000,Sales Tax Payable,0.00,16314.95,INR,PO-623225,CUST000373
GL00013722-1,2025-01-16,Payment,PAY0003722,110000,Bank Account,106953.54,0.00,INR,Payment for INV0003722,CUST000373
GL00013722-2,2025-01-16,Payment,PAY0003722,120000,Accounts Receivable,0.00,106953.54,INR,Payment for INV0003722,CUST000373
GL00003723-1,2024-12-03,Invoice,INV0003723,120000,Accounts Receivable,92659.22,0.00,INR,PO-865545,CUST000373
GL00003723-2,2024-12-03,Invoice,INV0003723,400000,Sales Revenue,0.00,82731.45,INR,PO-865545,CUST000373
GL00003723-3,2024-12-03,Invoice,INV0003723,220000,Sales Tax Payable,0.00,9927.77,INR,PO-865545,CUST000373
GL00013723-1,2025-01-05,Payment,PAY0003723,110000,Bank Account,92659.22,0.00,INR,Payment for INV0003723,CUST000373
GL00013723-2,2025-01-05,Payment,PAY0003723,120000,Accounts Receivable,0.00,92659.22,INR,Payment for INV0003723,CUST000373
GL00003724-1,2025-01-02,Invoice,INV0003724,120000,Accounts Receivable,13704.92,0.00,INR,PO-628839,CUST000373
GL00003724-2,2025-01-02,Invoice,INV0003724,400000,Sales Revenue,0.00,12236.54,INR,PO-628839,CUST000373
GL00003724-3,2025-01-02,Invoice,INV0003724,220000,Sales Tax Payable,0.00,1468.38,INR,PO-628839,CUST000373
GL00013724-1,2025-03-12,Payment,PAY0003724,110000,Bank Account,13704.92,0.00,INR,Payment for INV0003724,CUST000373
GL00013724-2,2025-03-12,Payment,PAY0003724,120000,Accounts Receivable,0.00,13704.92,INR,Payment for INV0003724,CUST000373
GL00003725-1,2024-12-07,Invoice,INV0003725,120000,Accounts Receivable,38924.17,0.00,INR,PO-826339,CUST000373
GL00003725-2,2024-12-07,Invoice,INV0003725,400000,Sales Revenue,0.00,37070.64,INR,PO-826339,CUST000373
GL00003725-3,2024-12-07,Invoice,INV0003725,220000,Sales Tax Payable,0.00,1853.53,INR,PO-826339,CUST000373
GL00013725-1,2024-12-21,Payment,PAY0003725,110000,Bank Account,38924.17,0.00,INR,Payment for INV0003725,CUST000373
GL00013725-2,2024-12-21,Payment,PAY0003725,120000,Accounts Receivable,0.00,38924.17,INR,Payment for INV0003725,CUST000373
GL00003726-1,2025-02-28,Invoice,INV0003726,120000,Accounts Receivable,63991.29,0.00,INR,PO-894871,CUST000373
GL00003726-2,2025-02-28,Invoice,INV0003726,400000,Sales Revenue,0.00,54229.91,INR,PO-894871,CUST000373
GL00003726-3,2025-02-28,Invoice,INV0003726,220000,Sales Tax Payable,0.00,9761.38,INR,PO-894871,CUST000373
GL00013726-1,2025-03-19,Payment,PAY0003726,110000,Bank Account,63991.29,0.00,INR,Payment for INV0003726,CUST000373
GL00013726-2,2025-03-19,Payment,PAY0003726,120000,Accounts Receivable,0.00,63991.29,INR,Payment for INV0003726,CUST000373
GL00003727-1,2025-04-08,Invoice,INV0003727,120000,Accounts Receivable,63464.09,0.00,INR,PO-214051,CUST000373
GL00003727-2,2025-04-08,Invoice,INV0003727,400000,Sales Revenue,0.00,56664.37,INR,PO-214051,CUST000373
GL00003727-3,2025-04-08,Invoice,INV0003727,220000,Sales Tax Payable,0.00,6799.72,INR,PO-214051,CUST000373
GL00003731-1,2025-01-04,Invoice,INV0003731,120000,Accounts Receivable,5204269.51,0.00,INR,PO-556110,CUST000374
GL00003731-2,2025-01-04,Invoice,INV0003731,400000,Sales Revenue,0.00,4410397.89,INR,PO-556110,CUST000374
GL00003731-3,2025-01-04,Invoice,INV0003731,220000,Sales Tax Payable,0.00,793871.62,INR,PO-556110,CUST000374
GL00003732-1,2024-12-22,Invoice,INV0003732,120000,Accounts Receivable,778850.33,0.00,INR,PO-563492,CUST000374
GL00003732-2,2024-12-22,Invoice,INV0003732,400000,Sales Revenue,0.00,695402.08,INR,PO-563492,CUST000374
GL00003732-3,2024-12-22,Invoice,INV0003732,220000,Sales Tax Payable,0.00,83448.25,INR,PO-563492,CUST000374
GL00003733-1,2025-04-09,Invoice,INV0003733,120000,Accounts Receivable,5023282.07,0.00,INR,PO-502292,CUST000374
GL00003733-2,2025-04-09,Invoice,INV0003733,400000,Sales Revenue,0.00,4257018.70,INR,PO-502292,CUST000374
GL00003733-3,2025-04-09,Invoice,INV0003733,220000,Sales Tax Payable,0.00,766263.37,INR,PO-502292,CUST000374
GL00013733-1,2025-04-17,Payment,PAY0003733,110000,Bank Account,2258146.07,0.00,INR,Payment for INV0003733,CUST000374
GL00013733-2,2025-04-17,Payment,PAY0003733,120000,Accounts Receivable,0.00,2258146.07,INR,Payment for INV0003733,CUST000374
GL00003734-1,2025-01-06,Invoice,INV0003734,120000,Accounts Receivable,2166073.05,0.00,INR,PO-872691,CUST000374
GL00003734-2,2025-01-06,Invoice,INV0003734,400000,Sales Revenue,0.00,1835655.13,INR,PO-872691,CUST000374
GL00003734-3,2025-01-06,Invoice,INV0003734,220000,Sales Tax Payable,0.00,330417.92,INR,PO-872691,CUST000374
GL00003735-1,2024-12-08,Invoice,INV0003735,120000,Accounts Receivable,3306088.23,0.00,INR,PO-691004,CUST000374
GL00003735-2,2024-12-08,Invoice,INV0003735,400000,Sales Revenue,0.00,2801769.69,INR,PO-691004,CUST000374
GL00003735-3,2024-12-08,Invoice,INV0003735,220000,Sales Tax Payable,0.00,504318.54,INR,PO-691004,CUST000374
GL00013735-1,2025-02-21,Payment,PAY0003735,110000,Bank Account,3306088.23,0.00,INR,Payment for INV0003735,CUST000374
GL00013735-2,2025-02-21,Payment,PAY0003735,120000,Accounts Receivable,0.00,3306088.23,INR,Payment for INV0003735,CUST000374
GL00003741-1,2024-12-05,Invoice,INV0003741,120000,Accounts Receivable,319069.98,0.00,INR,PO-900777,CUST000375
GL00003741-2,2024-12-05,Invoice,INV0003741,400000,Sales Revenue,0.00,270398.29,INR,PO-900777,CUST000375
GL00003741-3,2024-12-05,Invoice,INV0003741,220000,Sales Tax Payable,0.00,48671.69,INR,PO-900777,CUST000375
GL00013741-1,2025-03-01,Payment,PAY0003741,110000,Bank Account,319069.98,0.00,INR,Payment for INV0003741,CUST000375
GL00013741-2,2025-03-01,Payment,PAY0003741,120000,Accounts Receivable,0.00,319069.98,INR,Payment for INV0003741,CUST000375
GL00003742-1,2024-10-26,Invoice,INV0003742,120000,Accounts Receivable,695928.75,0.00,INR,PO-500907,CUST000375
GL00003742-2,2024-10-26,Invoice,INV0003742,400000,Sales Revenue,0.00,662789.29,INR,PO-500907,CUST000375
GL00003742-3,2024-10-26,Invoice,INV0003742,220000,Sales Tax Payable,0.00,33139.46,INR,PO-500907,CUST000375
GL00013742-1,2024-11-27,Payment,PAY0003742,110000,Bank Account,695928.75,0.00,INR,Payment for INV0003742,CUST000375
GL00013742-2,2024-11-27,Payment,PAY0003742,120000,Accounts Receivable,0.00,695928.75,INR,Payment for INV0003742,CUST000375
GL00003743-1,2025-02-21,Invoice,INV0003743,120000,Accounts Receivable,1218982.74,0.00,INR,PO-263753,CUST000375
GL00003743-2,2025-02-21,Invoice,INV0003743,400000,Sales Revenue,0.00,1033036.22,INR,PO-263753,CUST000375
GL00003743-3,2025-02-21,Invoice,INV0003743,220000,Sales Tax Payable,0.00,185946.52,INR,PO-263753,CUST000375
