customer_id,customer_name,risk_score,risk_category,credit_limit,outstanding_amount,credit_utilization,overdue_rate,avg_days_late,total_invoices,overdue_invoices,has_disputes,has_collection_history,recommended_action,last_assessment_date
CUST000346,Wipro Chemicals Limited,40,Low Risk,29111032,3310235.44,11.37%,25.00%,2.0,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000347,Mahindra Chemicals Limited,27,Low Risk,8606425,0.00,0.00%,0.00%,14.3,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000348,Birla Chemicals Limited,42,Low Risk,704958,96361.60,13.67%,20.00%,8.8,5,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000349,Adani Chemicals Limited,54,Medium Risk,319937,100646.58,31.46%,50.00%,126.0,4,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000350,JSW Chemicals Limited,33,Low Risk,6833699,923137.94,13.51%,40.00%,0.5,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000351,Godrej Chemicals Limited,61,Medium Risk,37342851,5745531.61,15.39%,50.00%,36.7,6,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000352,L&T Chemicals Limited,43,Low Risk,40332326,1511271.98,3.75%,28.57%,60.5,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000353,ICICI Chemicals Limited,52,Medium Risk,7051523,1459589.80,20.70%,12.50%,33.7,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000354,SBI Chemicals Limited,33,Low Risk,641763,0.00,0.00%,0.00%,6.8,8,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000355,TCS Chemicals Limited,52,Medium Risk,9690370,410451.69,4.24%,25.00%,81.0,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000356,Bajaj Chemicals Limited,68,Medium Risk,267190,184032.78,68.88%,37.50%,38.6,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000357,HCL Chemicals Limited,27,Low Risk,234545,0.00,0.00%,0.00%,14.8,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000358,Hindustan Chemicals Limited,31,Low Risk,563677,99787.29,17.70%,25.00%,2.7,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000359,Indian Chemicals Limited,41,Low Risk,49374605,1887174.51,3.82%,20.00%,35.8,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000360,Tech Chemicals Limited,53,Medium Risk,274734,273216.15,99.45%,12.50%,20.3,8,1,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000361,Tata Logistics Limited,44,Low Risk,142217201,4529934.18,3.19%,33.33%,38.5,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000362,Reliance Logistics Limited,37,Low Risk,37767091,3514589.47,9.31%,20.00%,0.0,5,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000363,Infosys Logistics Limited,49,Low Risk,7825015,837607.82,10.70%,66.67%,0.0,3,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000364,Bharti Logistics Limited,56,Medium Risk,342268,263719.91,77.05%,0.00%,21.7,7,0,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000365,HDFC Logistics Limited,46,Low Risk,814090,139941.60,17.19%,28.57%,11.5,7,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000366,Wipro Logistics Limited,47,Low Risk,190371266,2809559.59,1.48%,14.29%,25.6,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000367,Mahindra Logistics Limited,51,Medium Risk,4710735,250587.44,5.32%,20.00%,54.8,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000368,Birla Logistics Limited,47,Low Risk,928834,133251.86,14.35%,14.29%,21.3,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000369,Adani Logistics Limited,46,Low Risk,7257723,292773.89,4.03%,14.29%,23.5,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000370,JSW Logistics Limited,47,Low Risk,471684,230466.59,48.86%,12.50%,7.7,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000371,Godrej Logistics Limited,39,Low Risk,831050,106833.09,12.86%,28.57%,18.6,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000372,L&T Logistics Limited,42,Low Risk,7566883,251713.28,3.33%,0.00%,22.0,8,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000373,ICICI Logistics Limited,30,Low Risk,7375203,457452.90,6.20%,33.33%,1.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000374,SBI Logistics Limited,33,Low Risk,800203,228904.02,28.61%,28.57%,0.5,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000375,TCS Logistics Limited,56,Medium Risk,6723264,864945.98,12.86%,33.33%,32.7,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000376,Bajaj Logistics Limited,28,Low Risk,150563891,924251.72,0.61%,0.00%,15.3,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000377,HCL Logistics Limited,51,Medium Risk,6833974,437030.46,6.39%,20.00%,38.5,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000378,Hindustan Logistics Limited,46,Low Risk,28141730,2257272.53,8.02%,14.29%,22.0,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000379,Indian Logistics Limited,36,Low Risk,9369075,506472.82,5.41%,20.00%,20.0,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000380,Tech Logistics Limited,43,Low Risk,690054,179902.29,26.07%,25.00%,22.8,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000381,Tata Infrastructure Limited,40,Low Risk,2751950,593957.84,21.58%,16.67%,2.7,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000382,Reliance Infrastructure Limited,56,Medium Risk,3173637,1030195.71,32.46%,60.00%,30.0,5,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000383,Infosys Infrastructure Limited,42,Low Risk,7265994,397398.33,5.47%,25.00%,107.5,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000384,Bharti Infrastructure Limited,29,Low Risk,30055727,6072938.91,20.21%,20.00%,0.0,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000385,HDFC Infrastructure Limited,22,Minimal Risk,4692966,555962.90,11.85%,0.00%,0.0,4,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000386,Wipro Infrastructure Limited,46,Low Risk,2097199,1167911.18,55.69%,28.57%,15.0,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000387,Mahindra Infrastructure Limited,29,Low Risk,136253259,12424022.63,9.12%,12.50%,8.4,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000388,Birla Infrastructure Limited,42,Low Risk,5796907,1865925.57,32.19%,50.00%,6.0,8,4,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000389,Adani Infrastructure Limited,56,Medium Risk,670250,138312.60,20.64%,66.67%,50.0,3,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000390,JSW Infrastructure Limited,35,Low Risk,44511160,3432856.43,7.71%,14.29%,20.4,7,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000391,Godrej Infrastructure Limited,35,Low Risk,2032826,117925.38,5.80%,33.33%,10.5,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000392,L&T Infrastructure Limited,30,Low Risk,918349,171980.96,18.73%,25.00%,0.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000393,ICICI Infrastructure Limited,32,Low Risk,163980292,0.00,0.00%,0.00%,23.2,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000394,SBI Infrastructure Limited,47,Low Risk,1598673,289616.31,18.12%,33.33%,54.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000395,TCS Infrastructure Limited,43,Low Risk,12811467,3839781.53,29.97%,0.00%,14.3,6,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000396,Bajaj Infrastructure Limited,35,Low Risk,8107728,403644.93,4.98%,25.00%,15.7,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000397,HCL Infrastructure Limited,36,Low Risk,42821324,909547.72,2.12%,16.67%,3.8,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000398,Hindustan Infrastructure Limited,42,Low Risk,2729410,444364.64,16.28%,42.86%,15.3,7,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000399,Indian Infrastructure Limited,45,Low Risk,1174500,543802.41,46.30%,12.50%,5.8,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000400,Tech Infrastructure Limited,28,Low Risk,17051433,775174.41,4.55%,16.67%,6.8,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000401,Tata Tech Enterprises,44,Low Risk,49259182,1154094.21,2.34%,14.29%,20.8,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000402,Reliance Tech Enterprises,39,Low Risk,558500,50325.17,9.01%,12.50%,8.4,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000403,Infosys Tech Enterprises,59,Medium Risk,219642,346265.55,157.65%,28.57%,24.0,7,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000404,Bharti Tech Enterprises,60,Medium Risk,6453218,1496092.73,23.18%,42.86%,46.3,7,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000405,HDFC Tech Enterprises,69,Medium Risk,336248,353488.81,105.13%,50.00%,12.0,6,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000406,Wipro Tech Enterprises,50,Medium Risk,793787,70737.84,8.91%,14.29%,45.4,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000407,Mahindra Tech Enterprises,48,Low Risk,301358,53146.97,17.64%,0.00%,29.7,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000408,Birla Tech Enterprises,71,Medium Risk,1809970,1690603.65,93.41%,28.57%,37.7,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000409,Adani Tech Enterprises,56,Medium Risk,2867777,712168.23,24.83%,40.00%,22.7,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000410,JSW Tech Enterprises,32,Low Risk,151957841,1759247.84,1.16%,33.33%,7.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000411,Godrej Tech Enterprises,44,Low Risk,282592,73866.16,26.14%,0.00%,18.2,6,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000412,L&T Tech Enterprises,43,Low Risk,5864578,0.00,0.00%,0.00%,26.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000413,ICICI Tech Enterprises,52,Medium Risk,737663,160018.63,21.69%,12.50%,45.8,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000414,SBI Tech Enterprises,38,Low Risk,2937602,0.00,0.00%,0.00%,15.5,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000415,TCS Tech Enterprises,45,Low Risk,17877155,0.00,0.00%,0.00%,62.8,6,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000416,Bajaj Tech Enterprises,42,Low Risk,641456,55027.79,8.58%,20.00%,53.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000417,HCL Tech Enterprises,48,Low Risk,461640,60247.30,13.05%,0.00%,85.5,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000418,Hindustan Tech Enterprises,35,Low Risk,240973,0.00,0.00%,0.00%,84.5,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000419,Indian Tech Enterprises,30,Low Risk,820393,18604.57,2.27%,25.00%,6.7,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000420,Tech Tech Enterprises,42,Low Risk,852410,125156.75,14.68%,14.29%,51.8,7,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000421,Tata Info Enterprises,44,Low Risk,5446798,202201.67,3.71%,16.67%,17.8,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000422,Reliance Info Enterprises,66,Medium Risk,1131722,1199456.39,105.99%,42.86%,10.7,7,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000423,Infosys Info Enterprises,40,Low Risk,32914913,3635312.92,11.04%,12.50%,68.7,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000424,Bharti Info Enterprises,55,Medium Risk,13994480,2541612.87,18.16%,25.00%,30.2,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000425,HDFC Info Enterprises,35,Low Risk,499479,74032.29,14.82%,25.00%,10.7,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000426,Wipro Info Enterprises,50,Medium Risk,9465771,891558.72,9.42%,12.50%,43.0,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000427,Mahindra Info Enterprises,37,Low Risk,364314,96848.59,26.58%,12.50%,16.7,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000428,Birla Info Enterprises,44,Low Risk,47775852,2598281.16,5.44%,33.33%,54.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000429,Adani Info Enterprises,42,Low Risk,12128240,2007245.13,16.55%,20.00%,27.0,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000430,JSW Info Enterprises,31,Low Risk,43260072,1262553.57,2.92%,40.00%,0.0,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000431,Godrej Info Enterprises,35,Low Risk,35891533,0.00,0.00%,0.00%,32.4,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000432,L&T Info Enterprises,46,Low Risk,18943989,2418655.27,12.77%,0.00%,26.8,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000433,ICICI Info Enterprises,31,Low Risk,8180287,370486.96,4.53%,0.00%,21.0,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000434,SBI Info Enterprises,23,Minimal Risk,33199915,2275168.92,6.85%,0.00%,3.4,8,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000435,TCS Info Enterprises,37,Low Risk,2099388,876078.71,41.73%,33.33%,0.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000436,Bajaj Info Enterprises,31,Low Risk,2085215,73543.32,3.53%,0.00%,1.5,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000437,HCL Info Enterprises,42,Low Risk,9424958,215712.96,2.29%,25.00%,30.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000438,Hindustan Info Enterprises,50,Medium Risk,100388755,8548346.43,8.52%,12.50%,44.4,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000439,Indian Info Enterprises,35,Low Risk,906631,18463.48,2.04%,0.00%,54.3,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000440,Tech Info Enterprises,60,Medium Risk,1649986,1269699.96,76.95%,60.00%,0.0,5,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000441,Tata Auto Enterprises,44,Low Risk,9752189,490364.22,5.03%,33.33%,55.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000442,Reliance Auto Enterprises,44,Low Risk,35114948,3857150.80,10.98%,37.50%,4.7,8,3,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000443,Infosys Auto Enterprises,30,Low Risk,5710809,456005.00,7.98%,33.33%,0.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000444,Bharti Auto Enterprises,75,High Risk,168094,201697.27,119.99%,40.00%,34.3,5,2,Yes,No,Credit Hold / Advance Payment,2025-04-15
CUST000445,HDFC Auto Enterprises,30,Low Risk,862906,100498.72,11.65%,25.00%,2.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000446,Wipro Auto Enterprises,48,Low Risk,7174353,1268532.83,17.68%,37.50%,49.2,8,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000447,Mahindra Auto Enterprises,48,Low Risk,4664277,666403.16,14.29%,0.00%,39.0,8,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000448,Birla Auto Enterprises,46,Low Risk,1736061,540562.65,31.14%,25.00%,27.7,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000449,Adani Auto Enterprises,49,Low Risk,4040231,358392.69,8.87%,33.33%,17.5,6,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000450,JSW Auto Enterprises,39,Low Risk,274769,0.00,0.00%,0.00%,18.6,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000451,Godrej Auto Enterprises,48,Low Risk,145188343,9596325.53,6.61%,28.57%,19.8,7,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000452,L&T Auto Enterprises,75,High Risk,1193788,1021822.00,85.59%,50.00%,62.3,6,3,Yes,No,Credit Hold / Advance Payment,2025-04-15
CUST000453,ICICI Auto Enterprises,43,Low Risk,4079715,1507118.18,36.94%,12.50%,5.8,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000454,SBI Auto Enterprises,44,Low Risk,381003,139210.42,36.54%,25.00%,20.7,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000455,TCS Auto Enterprises,49,Low Risk,7155023,352147.30,4.92%,12.50%,40.2,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000456,Bajaj Auto Enterprises,43,Low Risk,7108021,1328695.08,18.69%,16.67%,34.5,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000457,HCL Auto Enterprises,60,Medium Risk,34344914,4049622.80,11.79%,50.00%,51.8,8,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000458,Hindustan Auto Enterprises,36,Low Risk,147509846,12584797.07,8.53%,14.29%,2.3,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000459,Indian Auto Enterprises,36,Low Risk,28118025,2004302.39,7.13%,0.00%,79.2,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000460,Tech Auto Enterprises,56,Medium Risk,727999,320535.89,44.03%,50.00%,73.0,6,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000461,Tata Fin Enterprises,41,Low Risk,2445209,621181.92,25.40%,16.67%,4.5,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000462,Reliance Fin Enterprises,38,Low Risk,8884193,1234460.96,13.90%,37.50%,10.8,8,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000463,Infosys Fin Enterprises,51,Medium Risk,968155,82759.03,8.55%,25.00%,26.0,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000464,Bharti Fin Enterprises,47,Low Risk,555742,140650.69,25.31%,50.00%,18.0,4,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000465,HDFC Fin Enterprises,32,Low Risk,6693211,849993.78,12.70%,16.67%,10.0,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000466,Wipro Fin Enterprises,36,Low Risk,1869582,550936.84,29.47%,0.00%,20.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000467,Mahindra Fin Enterprises,40,Low Risk,462811,40329.94,8.71%,12.50%,10.0,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000468,Birla Fin Enterprises,35,Low Risk,30287967,833811.11,2.75%,28.57%,14.2,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000469,Adani Fin Enterprises,48,Low Risk,322042,79838.84,24.79%,0.00%,27.0,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000470,JSW Fin Enterprises,45,Low Risk,8509416,687967.95,8.08%,33.33%,57.5,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000471,Godrej Fin Enterprises,28,Low Risk,7423544,484978.69,6.53%,14.29%,5.6,7,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000472,L&T Fin Enterprises,30,Low Risk,4661163,679014.62,14.57%,12.50%,7.2,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000473,ICICI Fin Enterprises,45,Low Risk,710425,128689.63,18.11%,25.00%,42.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000474,SBI Fin Enterprises,47,Low Risk,12800757,2922728.92,22.83%,42.86%,23.8,7,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000475,TCS Fin Enterprises,41,Low Risk,2248975,259342.32,11.53%,16.67%,33.6,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000476,Bajaj Fin Enterprises,64,Medium Risk,252847,319094.02,126.20%,37.50%,46.5,8,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000477,HCL Fin Enterprises,41,Low Risk,689918,78857.28,11.43%,33.33%,0.0,3,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000478,Hindustan Fin Enterprises,37,Low Risk,9981320,1047841.13,10.50%,28.57%,15.0,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000479,Indian Fin Enterprises,54,Medium Risk,44755271,1858307.71,4.15%,33.33%,38.3,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000480,Tech Fin Enterprises,41,Low Risk,410384,119498.14,29.12%,0.00%,9.8,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000481,Tata Power Enterprises,43,Low Risk,366021,33298.52,9.10%,25.00%,103.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000482,Reliance Power Enterprises,48,Low Risk,39305052,4706791.52,11.98%,12.50%,24.8,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000483,Infosys Power Enterprises,35,Low Risk,9141171,0.00,0.00%,0.00%,46.3,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000484,Bharti Power Enterprises,50,Medium Risk,6798463,927719.72,13.65%,50.00%,75.7,6,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000485,HDFC Power Enterprises,44,Low Risk,20479726,2018666.36,9.86%,25.00%,11.3,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000486,Wipro Power Enterprises,54,Medium Risk,13028101,5763149.24,44.24%,14.29%,24.0,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000487,Mahindra Power Enterprises,44,Low Risk,3729637,64243.44,1.72%,33.33%,56.5,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000488,Birla Power Enterprises,47,Low Risk,499651,58132.65,11.63%,25.00%,17.7,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000489,Adani Power Enterprises,37,Low Risk,1523880,851827.36,55.90%,16.67%,3.3,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000490,JSW Power Enterprises,41,Low Risk,929570,228299.74,24.56%,25.00%,0.6,8,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000491,Godrej Power Enterprises,46,Low Risk,4166400,1117482.23,26.82%,42.86%,0.0,7,3,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000492,L&T Power Enterprises,44,Low Risk,9643249,326640.91,3.39%,33.33%,38.5,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000493,ICICI Power Enterprises,44,Low Risk,5378227,2011585.74,37.40%,66.67%,0.0,6,4,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000494,SBI Power Enterprises,40,Low Risk,4887515,717618.61,14.68%,66.67%,0.0,3,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000495,TCS Power Enterprises,46,Low Risk,9926670,420265.80,4.23%,0.00%,63.0,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000496,Bajaj Power Enterprises,46,Low Risk,47835231,2128988.83,4.45%,40.00%,69.7,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000497,HCL Power Enterprises,41,Low Risk,5069396,536073.00,10.57%,14.29%,30.0,7,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000498,Hindustan Power Enterprises,32,Low Risk,320383,74026.53,23.11%,0.00%,14.8,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000499,Indian Power Enterprises,65,Medium Risk,717855,200741.57,27.96%,57.14%,71.7,7,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000500,Tech Power Enterprises,35,Low Risk,139955,40447.20,28.90%,0.00%,18.3,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000501,Tata Steel Enterprises,51,Medium Risk,8966894,1289908.48,14.39%,12.50%,51.4,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000502,Reliance Steel Enterprises,27,Low Risk,47060949,2527327.75,5.37%,25.00%,0.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000503,Infosys Steel Enterprises,35,Low Risk,20832623,292799.74,1.41%,0.00%,79.7,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000504,Bharti Steel Enterprises,22,Minimal Risk,8400177,1004561.97,11.96%,0.00%,0.0,5,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000505,HDFC Steel Enterprises,71,Medium Risk,1362217,923072.35,67.76%,50.00%,33.0,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000506,Wipro Steel Enterprises,50,Medium Risk,6160133,482451.31,7.83%,14.29%,38.5,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000507,Mahindra Steel Enterprises,53,Medium Risk,760122,330389.92,43.47%,37.50%,36.5,8,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000508,Birla Steel Enterprises,40,Low Risk,41311349,1431458.88,3.47%,16.67%,37.2,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000509,Adani Steel Enterprises,41,Low Risk,18714814,1991588.62,10.64%,14.29%,31.2,7,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000510,JSW Steel Enterprises,49,Low Risk,4299859,1389259.11,32.31%,50.00%,19.7,6,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000511,Godrej Steel Enterprises,41,Low Risk,1805495,399455.15,22.12%,0.00%,12.5,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000512,L&T Steel Enterprises,37,Low Risk,168788,55025.01,32.60%,0.00%,0.7,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000513,ICICI Steel Enterprises,52,Medium Risk,926779,82050.69,8.85%,40.00%,20.0,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000514,SBI Steel Enterprises,44,Low Risk,47480527,4588666.21,9.66%,28.57%,32.0,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000515,TCS Steel Enterprises,36,Low Risk,805469,36278.53,4.50%,25.00%,18.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000516,Bajaj Steel Enterprises,42,Low Risk,809432,92473.96,11.42%,20.00%,47.0,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
