line_item_id,invoice_id,product_code,product_description,quantity,unit_price,amount,tax_rate,tax_amount,total_amount
ITEM00019756,INV0003952,PROD-8368,Implementation Services,6,4744.58,42701.24,12%,5124.15,47825.39
ITEM00019757,INV0003952,PROD-5559,Support Contract,5,6201.42,18604.25,12%,2232.51,20836.76
ITEM00019758,INV0003952,PROD-6951,Software License,6,707.32,3536.58,12%,424.39,3960.97
ITEM00019759,INV0003952,PROD-2608,Cloud Subscription,5,325.15,650.31,12%,78.04,728.35
ITEM00019760,INV0003952,PROD-8872,Maintenance Agreement,1,781.61,4689.68,12%,562.76,5252.44
ITEM00019761,INV0003953,PROD-8157,Consulting Services,7,24320.58,194564.61,12%,23347.75,217912.36
ITEM00019762,INV0003953,PROD-5838,Software License,1,42461.76,84923.52,12%,10190.82,95114.34
ITEM00019763,INV0003953,PROD-6229,Software License,8,1274.11,11467.01,12%,1376.04,12843.05
ITEM00019764,INV0003953,PROD-3629,Consulting Services,4,13556.80,27113.59,12%,3253.63,30367.22
ITEM00019765,INV0003953,PROD-2791,Maintenance Agreement,8,14109.51,42328.52,12%,5079.42,47407.94
ITEM00019766,INV0003954,PROD-2056,Network Equipment,8,8513.89,51083.33,12%,6130.00,57213.33
ITEM00019767,INV0003954,PROD-9624,Support Contract,10,20178.15,80712.59,12%,9685.51,90398.10
ITEM00019768,INV0003954,PROD-2309,Network Equipment,9,1885.59,3771.18,12%,452.54,4223.72
ITEM00019769,INV0003954,PROD-4624,Software License,10,4067.97,32543.74,12%,3905.25,36448.99
ITEM00019801,INV0003961,PROD-4054,Network Equipment,5,419164.96,838329.92,18%,150899.39,989229.31
ITEM00019802,INV0003961,PROD-5402,Training Package,1,58578.03,292890.14,18%,52720.23,345610.37
ITEM00019803,INV0003961,PROD-2065,Consulting Services,4,15331.63,137984.66,18%,24837.24,162821.90
ITEM00019804,INV0003961,PROD-6623,Training Package,3,49549.30,495492.99,18%,89188.74,584681.73
ITEM00019806,INV0003962,PROD-3048,Maintenance Agreement,2,63167.04,126334.08,18%,22740.13,149074.21
ITEM00019807,INV0003962,PROD-2608,Consulting Services,2,11182.36,100641.25,18%,18115.42,118756.67
ITEM00019808,INV0003962,PROD-7758,Security Solution,8,45029.43,405264.83,18%,72947.67,478212.50
ITEM00019811,INV0003963,PROD-2172,Security Solution,8,8990.79,71926.35,18%,12946.74,84873.09
ITEM00019812,INV0003963,PROD-8506,Software License,6,242657.05,242657.05,18%,43678.27,286335.32
ITEM00019816,INV0003964,PROD-1151,Software License,7,371030.09,742060.18,5%,37103.01,779163.19
ITEM00019817,INV0003964,PROD-1111,Training Package,2,212689.25,1063446.23,5%,53172.31,1116618.54
ITEM00019821,INV0003965,PROD-1538,Security Solution,8,78953.80,710584.16,28%,198963.56,909547.72
ITEM00019826,INV0003966,PROD-7653,Maintenance Agreement,10,260226.25,260226.25,5%,13011.31,273237.56
ITEM00019827,INV0003966,PROD-1111,Implementation Services,5,12826.50,128264.96,5%,6413.25,134678.21
ITEM00019828,INV0003966,PROD-8838,Hardware Appliance,7,22002.68,110013.41,5%,5500.67,115514.08
ITEM00019851,INV0003971,PROD-3754,Training Package,8,10971.84,98746.55,28%,27649.03,126395.58
ITEM00019852,INV0003971,PROD-7975,Cloud Subscription,5,46797.61,187190.45,28%,52413.33,239603.78
ITEM00019853,INV0003971,PROD-5053,Maintenance Agreement,4,18290.15,128031.07,28%,35848.70,163879.77
ITEM00019856,INV0003972,PROD-2908,Consulting Services,10,1434.62,11476.92,18%,2065.85,13542.77
ITEM00019857,INV0003972,PROD-3371,Consulting Services,4,2097.50,10487.48,18%,1887.75,12375.23
ITEM00019858,INV0003972,PROD-2679,Hardware Appliance,1,6029.28,18087.84,18%,3255.81,21343.65
ITEM00019859,INV0003972,PROD-5710,Implementation Services,3,30624.26,61248.52,18%,11024.73,72273.25
ITEM00019861,INV0003973,PROD-9637,Support Contract,1,90321.73,90321.73,18%,16257.91,106579.64
ITEM00019862,INV0003973,PROD-3579,Software License,6,9446.96,47234.81,18%,8502.27,55737.08
ITEM00019863,INV0003973,PROD-6094,Training Package,2,6745.48,40472.90,18%,7285.12,47758.02
ITEM00019866,INV0003974,PROD-9198,Software License,10,7833.25,39166.27,5%,1958.31,41124.58
ITEM00019867,INV0003974,PROD-2207,Implementation Services,6,715.85,7158.53,5%,357.93,7516.46
ITEM00019868,INV0003974,PROD-2644,Hardware Appliance,7,2350.47,9401.90,5%,470.10,9872.00
ITEM00019869,INV0003974,PROD-4457,Security Solution,7,3569.59,14278.36,5%,713.92,14992.28
ITEM00019871,INV0003975,PROD-3987,Training Package,3,17715.15,70860.62,12%,8503.27,79363.89
ITEM00019872,INV0003975,PROD-6346,Hardware Appliance,3,19374.72,19374.72,12%,2324.97,21699.69
ITEM00019873,INV0003975,PROD-6659,Support Contract,9,12224.48,12224.48,12%,1466.94,13691.42
ITEM00019876,INV0003976,PROD-3791,Maintenance Agreement,5,17522.16,157699.42,5%,7884.97,165584.39
ITEM00019877,INV0003976,PROD-4826,Security Solution,3,32720.12,130880.49,5%,6544.02,137424.51
ITEM00019878,INV0003976,PROD-1585,Security Solution,9,8250.28,74252.51,5%,3712.63,77965.14
ITEM00019881,INV0003977,PROD-6573,Hardware Appliance,6,8013.62,56095.32,5%,2804.77,58900.09
ITEM00019901,INV0003981,PROD-9061,Cloud Subscription,9,11499.58,114995.82,28%,32198.83,147194.65
ITEM00019902,INV0003981,PROD-9030,Training Package,5,44012.26,176049.05,28%,49293.73,225342.78
ITEM00019906,INV0003982,PROD-1145,Security Solution,6,7571.63,60573.04,12%,7268.76,67841.80
ITEM00019907,INV0003982,PROD-2087,Network Equipment,7,23608.97,165262.77,12%,19831.53,185094.30
ITEM00019911,INV0003983,PROD-2782,Maintenance Agreement,5,7547.68,67929.09,18%,12227.24,80156.33
ITEM00019912,INV0003983,PROD-4023,Implementation Services,6,71033.20,71033.20,18%,12785.98,83819.18
ITEM00019913,INV0003983,PROD-3728,Hardware Appliance,8,3603.17,36031.71,18%,6485.71,42517.42
ITEM00019914,INV0003983,PROD-4802,Consulting Services,2,2239.63,17917.02,18%,3225.06,21142.08
ITEM00019916,INV0003984,PROD-3718,Consulting Services,6,7195.07,71950.73,5%,3597.54,75548.27
ITEM00019917,INV0003984,PROD-7226,Security Solution,1,1272.39,6361.97,5%,318.10,6680.07
ITEM00019918,INV0003984,PROD-6728,Software License,1,5338.63,26693.15,5%,1334.66,28027.81
ITEM00019919,INV0003984,PROD-5097,Software License,8,4071.72,20358.62,5%,1017.93,21376.55
ITEM00019921,INV0003985,PROD-3321,Hardware Appliance,8,47207.45,94414.90,18%,16994.68,111409.58
ITEM00019922,INV0003985,PROD-7786,Support Contract,8,38974.43,77948.85,18%,14030.79,91979.64
ITEM00019926,INV0003986,PROD-4038,Network Equipment,3,5367.55,37572.82,12%,4508.74,42081.56
ITEM00019927,INV0003986,PROD-7831,Maintenance Agreement,8,83253.67,333014.69,12%,39961.76,372976.45
ITEM00019931,INV0003987,PROD-1050,Support Contract,10,9489.72,94897.20,12%,11387.66,106284.86
ITEM00019932,INV0003987,PROD-4330,Support Contract,10,10088.78,90798.98,12%,10895.88,101694.86
ITEM00019933,INV0003987,PROD-3328,Network Equipment,9,3010.77,30107.69,12%,3612.92,33720.61
ITEM00019934,INV0003987,PROD-5220,Support Contract,8,4389.82,43898.18,12%,5267.78,49165.96
ITEM00019936,INV0003988,PROD-9470,Cloud Subscription,6,4583.59,45835.95,18%,8250.47,54086.42
ITEM00019937,INV0003988,PROD-9695,Cloud Subscription,6,20025.30,160202.40,18%,28836.43,189038.83
ITEM00019938,INV0003988,PROD-8299,Consulting Services,7,5080.60,20322.42,18%,3658.04,23980.46
ITEM00019939,INV0003988,PROD-5104,Maintenance Agreement,10,10084.48,100844.84,18%,18152.07,118996.91
ITEM00019951,INV0003991,PROD-6168,Maintenance Agreement,8,78373.83,548616.84,28%,153612.72,702229.56
ITEM00019952,INV0003991,PROD-4600,Consulting Services,9,99147.81,396591.24,28%,111045.55,507636.79
ITEM00019953,INV0003991,PROD-5740,Implementation Services,10,47639.21,476392.06,28%,133389.78,609781.84
ITEM00019954,INV0003991,PROD-6320,Network Equipment,8,78836.80,236510.41,28%,66222.91,302733.32
ITEM00019956,INV0003992,PROD-7948,Network Equipment,8,85442.00,341768.01,5%,17088.40,358856.41
ITEM00019957,INV0003992,PROD-9001,Security Solution,8,189123.09,189123.09,5%,9456.15,198579.24
ITEM00019958,INV0003992,PROD-6214,Support Contract,7,38659.38,115978.14,5%,5798.91,121777.05
ITEM00019959,INV0003992,PROD-5959,Consulting Services,1,260855.70,1043422.80,5%,52171.14,1095593.94
ITEM00019961,INV0003993,PROD-9573,Training Package,3,33091.72,297825.48,18%,53608.59,351434.07
ITEM00019962,INV0003993,PROD-9381,Support Contract,2,40525.73,283680.10,18%,51062.42,334742.52
ITEM00019963,INV0003993,PROD-9406,Cloud Subscription,1,66310.32,397861.93,18%,71615.15,469477.08
ITEM00019964,INV0003993,PROD-4029,Cloud Subscription,1,583438.72,583438.72,18%,105018.97,688457.69
ITEM00019966,INV0003994,PROD-6519,Security Solution,10,328463.73,656927.47,18%,118246.94,775174.41
ITEM00019971,INV0003995,PROD-7129,Software License,3,547511.25,1095022.50,12%,131402.70,1226425.20
ITEM00019972,INV0003995,PROD-1271,Security Solution,6,186915.70,560747.11,12%,67289.65,628036.76
ITEM00019976,INV0003996,PROD-5210,Cloud Subscription,4,382089.75,1146269.25,5%,57313.46,1203582.71
ITEM00020001,INV0004001,PROD-5844,Security Solution,1,142715.65,856293.92,18%,154132.91,1010426.83
ITEM00020002,INV0004001,PROD-2615,Maintenance Agreement,9,58911.06,353466.34,18%,63623.94,417090.28
ITEM00020003,INV0004001,PROD-4047,Software License,4,142297.70,426893.09,18%,76840.76,503733.85
ITEM00020006,INV0004002,PROD-9980,Consulting Services,9,166333.42,1164333.94,12%,139720.07,1304054.01
ITEM00020011,INV0004003,PROD-6338,Training Package,6,75582.90,377914.50,12%,45349.74,423264.24
ITEM00020012,INV0004003,PROD-2471,Hardware Appliance,3,175559.59,351119.18,12%,42134.30,393253.48
ITEM00020016,INV0004004,PROD-1453,Implementation Services,4,638626.82,1277253.65,5%,63862.68,1341116.33
ITEM00020021,INV0004005,PROD-4466,Software License,10,1015704.83,1015704.83,18%,182826.87,1198531.70
ITEM00020026,INV0004006,PROD-7118,Cloud Subscription,9,85993.55,859935.51,5%,42996.78,902932.29
ITEM00020031,INV0004007,PROD-6235,Network Equipment,10,107317.58,214635.16,28%,60097.84,274733.00
ITEM00020032,INV0004007,PROD-9529,Cloud Subscription,3,153450.23,153450.23,28%,42966.06,196416.29
ITEM00020033,INV0004007,PROD-5364,Support Contract,10,8586.88,85868.76,28%,24043.25,109912.01
ITEM00020034,INV0004007,PROD-5612,Training Package,7,30736.55,61473.10,28%,17212.47,78685.57
ITEM00020035,INV0004007,PROD-2820,Training Package,4,4165.79,33326.34,28%,9331.38,42657.72
ITEM00020051,INV0004011,PROD-1044,Hardware Appliance,4,632.27,6322.67,12%,758.72,7081.39
ITEM00020052,INV0004011,PROD-4542,Network Equipment,5,1691.77,16917.71,12%,2030.13,18947.84
ITEM00020053,INV0004011,PROD-6973,Training Package,5,4943.89,14831.67,12%,1779.80,16611.47
ITEM00020054,INV0004011,PROD-6764,Security Solution,6,1372.23,6861.13,12%,823.34,7684.47
ITEM00020056,INV0004012,PROD-3912,Training Package,3,12171.08,36513.24,12%,4381.59,40894.83
ITEM00020061,INV0004013,PROD-4372,Maintenance Agreement,3,10256.72,10256.72,18%,1846.21,12102.93
ITEM00020062,INV0004013,PROD-8954,Cloud Subscription,10,5312.58,21250.32,18%,3825.06,25075.38
ITEM00020063,INV0004013,PROD-9839,Security Solution,4,1705.65,11939.57,18%,2149.12,14088.69
ITEM00020064,INV0004013,PROD-1220,Software License,1,1332.76,5331.03,18%,959.59,6290.62
ITEM00020065,INV0004013,PROD-5414,Security Solution,10,2931.68,26385.11,18%,4749.32,31134.43
ITEM00020066,INV0004014,PROD-3290,Training Package,3,4435.30,35482.41,18%,6386.83,41869.24
ITEM00020067,INV0004014,PROD-9714,Software License,3,7434.91,29739.65,18%,5353.14,35092.79
ITEM00020071,INV0004015,PROD-9335,Training Package,8,9736.99,29210.96,18%,5257.97,34468.93
ITEM00020072,INV0004015,PROD-8787,Support Contract,8,12017.87,36053.60,18%,6489.65,42543.25
ITEM00020073,INV0004015,PROD-2348,Implementation Services,10,2374.04,18992.35,18%,3418.62,22410.97
ITEM00020074,INV0004015,PROD-5550,Software License,9,900.21,7201.64,18%,1296.30,8497.94
ITEM00020075,INV0004015,PROD-1275,Software License,2,801.65,4008.23,18%,721.48,4729.71
ITEM00020076,INV0004016,PROD-8729,Consulting Services,9,55403.09,55403.09,12%,6648.37,62051.46
ITEM00020077,INV0004016,PROD-5926,Training Package,1,3651.77,25562.42,12%,3067.49,28629.91
ITEM00020078,INV0004016,PROD-4240,Training Package,9,968.16,9681.61,12%,1161.79,10843.40
ITEM00020079,INV0004016,PROD-6569,Hardware Appliance,4,547.17,2735.87,12%,328.30,3064.17
ITEM00020080,INV0004016,PROD-9211,Maintenance Agreement,10,220.86,1987.70,12%,238.52,2226.22
ITEM00020081,INV0004017,PROD-3110,Implementation Services,9,3630.57,10891.72,5%,544.59,11436.31
ITEM00020082,INV0004017,PROD-6254,Hardware Appliance,4,42856.97,42856.97,5%,2142.85,44999.82
ITEM00020086,INV0004018,PROD-2776,Cloud Subscription,9,4169.73,33357.82,5%,1667.89,35025.71
ITEM00020087,INV0004018,PROD-8300,Hardware Appliance,8,872.40,8723.97,5%,436.20,9160.17
ITEM00020088,INV0004018,PROD-4153,Hardware Appliance,8,689.42,6894.24,5%,344.71,7238.95
ITEM00020089,INV0004018,PROD-7353,Implementation Services,6,760.59,1521.17,5%,76.06,1597.23
ITEM00020090,INV0004018,PROD-4374,Cloud Subscription,3,407.31,2851.14,5%,142.56,2993.70
ITEM00020101,INV0004021,PROD-9926,Consulting Services,2,4987.68,19950.71,18%,3591.13,23541.84
ITEM00020102,INV0004021,PROD-1230,Cloud Subscription,3,27533.62,27533.62,18%,4956.05,32489.67
ITEM00020103,INV0004021,PROD-4046,Support Contract,7,299.02,2691.20,18%,484.42,3175.62
ITEM00020104,INV0004021,PROD-3204,Implementation Services,8,861.20,7750.80,18%,1395.14,9145.94
ITEM00020105,INV0004021,PROD-7584,Consulting Services,2,1182.41,3547.24,18%,638.50,4185.74
ITEM00020106,INV0004022,PROD-8271,Consulting Services,6,3035.98,27323.84,18%,4918.29,32242.13
ITEM00020107,INV0004022,PROD-7363,Software License,9,6330.71,18992.14,18%,3418.59,22410.73
ITEM00020108,INV0004022,PROD-8933,Security Solution,3,1150.66,3451.99,18%,621.36,4073.35
ITEM00020109,INV0004022,PROD-9576,Training Package,6,1167.74,2335.49,18%,420.39,2755.88
ITEM00020110,INV0004022,PROD-9894,Support Contract,4,1916.52,11499.09,18%,2069.84,13568.93
ITEM00020111,INV0004023,PROD-4346,Maintenance Agreement,10,2615.46,23539.18,18%,4237.05,27776.23
ITEM00020112,INV0004023,PROD-6553,Maintenance Agreement,5,8007.80,40038.99,18%,7207.02,47246.01
ITEM00020116,INV0004024,PROD-2960,Training Package,2,27861.95,55723.90,28%,15602.69,71326.59
ITEM00020117,INV0004024,PROD-1594,Maintenance Agreement,1,1905.50,17149.53,28%,4801.87,21951.40
ITEM00020118,INV0004024,PROD-9693,Cloud Subscription,2,2425.65,9702.60,28%,2716.73,12419.33
ITEM00020121,INV0004025,PROD-1191,Implementation Services,4,18967.95,37935.90,18%,6828.46,44764.36
ITEM00020122,INV0004025,PROD-6561,Training Package,1,5263.19,52631.94,18%,9473.75,62105.69
ITEM00020126,INV0004026,PROD-9095,Hardware Appliance,8,3162.33,15811.65,28%,4427.26,20238.91
ITEM00020127,INV0004026,PROD-2122,Consulting Services,7,5957.14,53614.23,28%,15011.98,68626.21
ITEM00020128,INV0004026,PROD-1250,Consulting Services,8,3004.64,27041.77,28%,7571.70,34613.47
ITEM00020131,INV0004027,PROD-2168,Security Solution,2,10030.69,10030.69,5%,501.53,10532.22
ITEM00020132,INV0004027,PROD-5592,Implementation Services,7,2053.71,18483.43,5%,924.17,19407.60
ITEM00020133,INV0004027,PROD-9600,Implementation Services,3,2049.94,8199.77,5%,409.99,8609.76
ITEM00020134,INV0004027,PROD-3854,Security Solution,8,2857.74,5715.47,5%,285.77,6001.24
ITEM00020151,INV0004031,PROD-9680,Software License,8,28957.46,231659.64,28%,64864.70,296524.34
ITEM00020152,INV0004031,PROD-5766,Consulting Services,9,11200.45,22400.90,28%,6272.25,28673.15
ITEM00020153,INV0004031,PROD-4073,Support Contract,3,2393.60,19148.77,28%,5361.66,24510.43
ITEM00020154,INV0004031,PROD-6961,Hardware Appliance,1,16332.33,97993.98,28%,27438.31,125432.29
ITEM00020156,INV0004032,PROD-5785,Cloud Subscription,2,23781.43,71344.29,12%,8561.31,79905.60
ITEM00020157,INV0004032,PROD-5197,Network Equipment,9,29288.38,29288.38,12%,3514.61,32802.99
ITEM00020158,INV0004032,PROD-9457,Maintenance Agreement,2,1200.20,6000.98,12%,720.12,6721.10
ITEM00020159,INV0004032,PROD-8765,Software License,8,8145.21,8145.21,12%,977.43,9122.64
ITEM00020160,INV0004032,PROD-1827,Cloud Subscription,10,553.74,5537.42,12%,664.49,6201.91
ITEM00020161,INV0004033,PROD-5913,Network Equipment,1,59675.94,59675.94,18%,10741.67,70417.61
ITEM00020162,INV0004033,PROD-3270,Security Solution,4,10052.15,60312.89,18%,10856.32,71169.21
ITEM00020166,INV0004034,PROD-9707,Software License,1,37519.16,262634.12,12%,31516.09,294150.21
ITEM00020171,INV0004035,PROD-6340,Software License,5,30023.14,210161.99,18%,37829.16,247991.15
ITEM00020172,INV0004035,PROD-3115,Maintenance Agreement,1,60613.72,181841.17,18%,32731.41,214572.58
ITEM00020176,INV0004036,PROD-2583,Software License,2,19717.94,78871.76,12%,9464.61,88336.37
ITEM00020177,INV0004036,PROD-6928,Hardware Appliance,4,9755.85,78046.78,12%,9365.61,87412.39
ITEM00020178,INV0004036,PROD-8535,Maintenance Agreement,9,29344.09,205408.65,12%,24649.04,230057.69
ITEM00020181,INV0004037,PROD-8316,Training Package,9,14368.51,100579.54,5%,5028.98,105608.52
ITEM00020182,INV0004037,PROD-9480,Support Contract,4,10323.89,30971.68,5%,1548.58,32520.26
ITEM00020183,INV0004037,PROD-8793,Training Package,8,689.63,3448.13,5%,172.41,3620.54
ITEM00020184,INV0004037,PROD-8131,Security Solution,7,1031.72,10317.16,5%,515.86,10833.02
ITEM00020201,INV0004041,PROD-2403,Implementation Services,6,10422.85,83382.81,18%,15008.91,98391.72
ITEM00020206,INV0004042,PROD-3534,Consulting Services,10,8118.41,40592.05,18%,7306.57,47898.62
ITEM00020207,INV0004042,PROD-3824,Network Equipment,5,1844.96,16604.66,18%,2988.84,19593.50
ITEM00020208,INV0004042,PROD-3082,Consulting Services,6,132.10,1188.86,18%,213.99,1402.85
ITEM00020209,INV0004042,PROD-1305,Security Solution,6,313.32,1566.60,18%,281.99,1848.59
ITEM00020210,INV0004042,PROD-5090,Software License,9,1255.45,5021.80,18%,903.92,5925.72
ITEM00020211,INV0004043,PROD-3976,Cloud Subscription,5,5020.70,50207.03,18%,9037.27,59244.30
ITEM00020212,INV0004043,PROD-7450,Network Equipment,6,6184.89,6184.89,18%,1113.28,7298.17
ITEM00020213,INV0004043,PROD-3287,Software License,2,6619.82,33099.12,18%,5957.84,39056.96
ITEM00020216,INV0004044,PROD-7594,Support Contract,10,1669.30,15023.71,12%,1802.85,16826.56
ITEM00020217,INV0004044,PROD-6567,Implementation Services,8,757.22,6057.74,12%,726.93,6784.67
ITEM00020218,INV0004044,PROD-9813,Support Contract,6,1250.02,1250.02,12%,150.00,1400.02
ITEM00020219,INV0004044,PROD-9942,Hardware Appliance,8,1487.28,7436.39,12%,892.37,8328.76
ITEM00020221,INV0004045,PROD-7381,Software License,6,2736.33,21890.64,5%,1094.53,22985.17
ITEM00020222,INV0004045,PROD-5807,Hardware Appliance,4,9493.94,47469.72,5%,2373.49,49843.21
ITEM00020226,INV0004046,PROD-8613,Cloud Subscription,4,2772.48,24952.32,18%,4491.42,29443.74
ITEM00020227,INV0004046,PROD-8362,Maintenance Agreement,8,2579.16,12895.82,18%,2321.25,15217.07
ITEM00020228,INV0004046,PROD-8802,Implementation Services,10,1633.44,9800.64,18%,1764.12,11564.76
ITEM00020229,INV0004046,PROD-7432,Security Solution,9,6207.38,6207.38,18%,1117.33,7324.71
ITEM00020251,INV0004051,PROD-3061,Consulting Services,2,1145.44,6872.65,28%,1924.34,8796.99
ITEM00020252,INV0004051,PROD-8032,Security Solution,8,1480.93,4442.79,28%,1243.98,5686.77
ITEM00020253,INV0004051,PROD-9026,Software License,7,1068.38,7478.65,28%,2094.02,9572.67
ITEM00020254,INV0004051,PROD-7585,Training Package,1,2863.04,25767.38,28%,7214.87,32982.25
ITEM00020256,INV0004052,PROD-1472,Maintenance Agreement,8,948.82,1897.63,28%,531.34,2428.97
ITEM00020257,INV0004052,PROD-6316,Consulting Services,6,542.56,2170.24,28%,607.67,2777.91
ITEM00020258,INV0004052,PROD-5849,Support Contract,10,634.95,4444.63,28%,1244.50,5689.13
ITEM00020259,INV0004052,PROD-7259,Training Package,3,219.00,2189.98,28%,613.19,2803.17
ITEM00020261,INV0004053,PROD-6476,Implementation Services,6,1645.83,9874.95,12%,1184.99,11059.94
ITEM00020262,INV0004053,PROD-9572,Network Equipment,3,2807.36,14036.78,12%,1684.41,15721.19
ITEM00020263,INV0004053,PROD-9363,Cloud Subscription,3,1920.15,11520.88,12%,1382.51,12903.39
ITEM00020266,INV0004054,PROD-9525,Maintenance Agreement,1,4555.81,45558.14,12%,5466.98,51025.12
ITEM00020267,INV0004054,PROD-3812,Cloud Subscription,1,1763.63,7054.50,12%,846.54,7901.04
ITEM00020268,INV0004054,PROD-4743,Cloud Subscription,5,5158.70,25793.52,12%,3095.22,28888.74
ITEM00020271,INV0004055,PROD-4751,Training Package,6,50655.62,50655.62,18%,9118.01,59773.63
ITEM00020276,INV0004056,PROD-4596,Cloud Subscription,1,14872.23,29744.45,18%,5354.00,35098.45
ITEM00020277,INV0004056,PROD-8065,Software License,2,6824.48,13648.96,18%,2456.81,16105.77
ITEM00020278,INV0004056,PROD-9763,Training Package,6,953.84,7630.70,18%,1373.53,9004.23
ITEM00020281,INV0004057,PROD-8498,Maintenance Agreement,3,2573.40,2573.40,12%,308.81,2882.21
ITEM00020282,INV0004057,PROD-7775,Implementation Services,2,3772.26,11316.77,12%,1358.01,12674.78
ITEM00020301,INV0004061,PROD-6099,Support Contract,8,3451.75,20710.49,18%,3727.89,24438.38
ITEM00020302,INV0004061,PROD-8831,Software License,7,705.95,2823.81,18%,508.29,3332.10
ITEM00020303,INV0004061,PROD-1104,Network Equipment,10,1339.31,8035.85,18%,1446.45,9482.30
ITEM00020304,INV0004061,PROD-8032,Software License,3,4382.48,4382.48,18%,788.85,5171.33
ITEM00020305,INV0004061,PROD-9794,Maintenance Agreement,5,1020.77,3062.32,18%,551.22,3613.54
ITEM00020306,INV0004062,PROD-4433,Support Contract,3,6836.22,34181.11,18%,6152.60,40333.71
ITEM00020307,INV0004062,PROD-8654,Maintenance Agreement,5,3763.47,18817.36,18%,3387.12,22204.48
ITEM00020308,INV0004062,PROD-2150,Consulting Services,2,562.92,5629.16,18%,1013.25,6642.41
ITEM00020309,INV0004062,PROD-3548,Training Package,8,253.63,1014.52,18%,182.61,1197.13
ITEM00020310,INV0004062,PROD-7619,Support Contract,8,1794.94,5384.83,18%,969.27,6354.10
ITEM00020311,INV0004063,PROD-4559,Consulting Services,10,3548.59,24840.15,5%,1242.01,26082.16
ITEM00020312,INV0004063,PROD-1907,Network Equipment,5,2821.68,14108.40,5%,705.42,14813.82
ITEM00020313,INV0004063,PROD-3353,Support Contract,5,8378.77,8378.77,5%,418.94,8797.71
ITEM00020316,INV0004064,PROD-3499,Hardware Appliance,1,1530.92,15309.24,18%,2755.66,18064.90
ITEM00020317,INV0004064,PROD-6353,Training Package,9,1408.65,7043.23,18%,1267.78,8311.01
ITEM00020318,INV0004064,PROD-8872,Implementation Services,2,271.78,1630.68,18%,293.52,1924.20
ITEM00020319,INV0004064,PROD-6006,Software License,8,1539.76,10778.31,18%,1940.10,12718.41
ITEM00020321,INV0004065,PROD-6181,Maintenance Agreement,5,5872.26,29361.30,12%,3523.36,32884.66
ITEM00020322,INV0004065,PROD-2348,Security Solution,7,7507.74,7507.74,12%,900.93,8408.67
ITEM00020323,INV0004065,PROD-6295,Maintenance Agreement,4,2350.03,7050.08,12%,846.01,7896.09
ITEM00020324,INV0004065,PROD-8229,Support Contract,10,1177.84,3533.53,12%,424.02,3957.55
ITEM00020326,INV0004066,PROD-4507,Consulting Services,1,2121.33,19091.99,5%,954.60,20046.59
ITEM00020327,INV0004066,PROD-1897,Implementation Services,5,390.04,3900.36,5%,195.02,4095.38
ITEM00020328,INV0004066,PROD-1772,Network Equipment,3,1240.76,7444.56,5%,372.23,7816.79
ITEM00020329,INV0004066,PROD-8531,Consulting Services,6,390.32,2732.26,5%,136.61,2868.87
ITEM00020330,INV0004066,PROD-1148,Training Package,6,295.27,1771.64,5%,88.58,1860.22
ITEM00020331,INV0004067,PROD-3093,Software License,5,1349.52,10796.17,12%,1295.54,12091.71
ITEM00020332,INV0004067,PROD-9337,Hardware Appliance,10,5484.74,43877.92,12%,5265.35,49143.27
ITEM00020333,INV0004067,PROD-5191,Network Equipment,3,1536.49,12291.90,12%,1475.03,13766.93
ITEM00020334,INV0004067,PROD-5755,Cloud Subscription,9,1015.61,10156.06,12%,1218.73,11374.79
ITEM00020351,INV0004071,PROD-8175,Security Solution,3,32089.91,128359.64,18%,23104.74,151464.38
ITEM00020352,INV0004071,PROD-8746,Network Equipment,1,8867.05,70936.37,18%,12768.55,83704.92
ITEM00020353,INV0004071,PROD-9497,Network Equipment,1,17251.69,34503.37,18%,6210.61,40713.98
ITEM00020356,INV0004072,PROD-3241,Maintenance Agreement,4,41486.07,331888.53,28%,92928.79,424817.32
ITEM00020361,INV0004073,PROD-8303,Consulting Services,4,162161.57,162161.57,12%,19459.39,181620.96
ITEM00020362,INV0004073,PROD-1420,Security Solution,10,18509.38,148075.02,12%,17769.00,165844.02
ITEM00020363,INV0004073,PROD-7383,Consulting Services,8,4604.60,32232.19,12%,3867.86,36100.05
ITEM00020364,INV0004073,PROD-1339,Network Equipment,5,5311.48,37180.37,12%,4461.64,41642.01
ITEM00020365,INV0004073,PROD-8441,Software License,10,7852.70,39263.52,12%,4711.62,43975.14
ITEM00020366,INV0004074,PROD-1048,Training Package,6,13988.84,69944.21,5%,3497.21,73441.42
ITEM00020367,INV0004074,PROD-4062,Software License,6,19655.57,58966.72,5%,2948.34,61915.06
ITEM00020368,INV0004074,PROD-7510,Hardware Appliance,7,1162.61,10463.48,5%,523.17,10986.65
ITEM00020369,INV0004074,PROD-8578,Implementation Services,9,3208.26,25666.06,5%,1283.30,26949.36
ITEM00020370,INV0004074,PROD-6125,Cloud Subscription,2,19148.49,57445.48,5%,2872.27,60317.75
ITEM00020371,INV0004075,PROD-5593,Hardware Appliance,5,12800.58,89604.03,12%,10752.48,100356.51
ITEM00020372,INV0004075,PROD-3018,Maintenance Agreement,4,2149.06,21490.60,12%,2578.87,24069.47
ITEM00020373,INV0004075,PROD-7218,Consulting Services,8,8382.38,8382.38,12%,1005.89,9388.27
ITEM00020374,INV0004075,PROD-7805,Security Solution,5,4195.03,37755.29,12%,4530.63,42285.92
